PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-02,15:00:06.71,1,1,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,1,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.9088,-1.390904,-1.383891,1726.800873,256.481858,2:30,6.06693,0.92329,4.66108,-34.97955,5.82008,18.5682,1.82994,1.15566,77.57124,-7.712944,1.878367,0.459726,,,,,,,,,,,,-9.49394,3.65201,-0.79991,50,5.8934,2.11302,-123.0349,-4.36937,-14.4815,25.52556,-26.60349,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,cf56aca0-27a0-11f0-b401-e193c2971177,81.98884,,,7.33756,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:00:06.71,2025-05-02T15:00:06.7164672-07:00,2025-05-02T22:00:06.7164672Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,decf6b4b-93a5-4fe0-865f-56ce0ef038a9,55.84094,-124.24079,12.76278,6.07013,-3.11257,-13.30175,-0.91589,2.79716,-7.24075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-02,15:00:25.09,1,1,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,4,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,84.62636,-1.502633,-1.734271,1568.047443,254.541657,2:30,6.15811,0.74984,4.59059,-34.89443,6.26725,17.73343,1.81988,0.5774,77.36409,-7.80115,1.376849,0.461762,,,,,,,,,,,,-9.165,3.89103,-0.58816,50,5.97065,2.88963,-122.59569,-4.60025,-13.89479,25.10579,-26.27501,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,da3df6f0-27a0-11f0-b401-e193c2971177,81.6275,,,7.26226,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:00:25.09,2025-05-02T15:00:25.0917376-07:00,2025-05-02T22:00:25.0917376Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,119e91cd-2b16-4752-a909-8f8abd18cf3c,55.91143,-123.80035,12.5529,6.16114,-3.33949,-13.1375,-0.74281,3.55634,-6.9474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-02,15:00:44.13,1,1,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,4,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,85.81252,-2.094706,-2.0585,1723.769441,251.063555,2:15,6.11719,0.80883,4.61985,-32.40714,7.4739,18.04403,1.4229,0.35456,78.71729,-7.942842,1.108217,0.454522,,,,,,,,,,,,-9.43138,4.60422,-0.61488,50,5.87204,3.6311,-124.31786,-5.83828,-14.7568,24.97156,-24.97005,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,e59a9850-27a0-11f0-b401-e193c2971177,82.92767,,,7.09523,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:00:44.13,2025-05-02T15:00:44.1380000-07:00,2025-05-02T22:00:44.1380000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,054988ff-1e01-403d-81d1-381f435cfbe6,55.88311,-125.49402,12.48578,6.11933,-4.66218,-12.48503,-0.80228,4.32615,-7.3784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.30894,,,1.0146,,,,1.29222,5.37961,2.20261,69.48414,6.85536,-55.30815,1.34286,72.48957,-5.23576,5.46303,17.38126,-15.74929,2.12574,-62.94833,6.22471,High,High,High,,,High,Medium,High
4,2025-05-02,15:01:21.41,1,2,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,4,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,85.93499,-2.546091,-1.957471,1456.835121,252.987559,2:30,6.0102,1.06662,4.69235,-34.1951,5.19252,13.14701,0.74016,0.30292,79.53628,-8.682468,0.354184,0.451701,,,,,,,,,,,,-7.00363,3.52579,-0.88044,50,5.72053,3.66113,-124.58785,-6.90814,-11.08973,23.29313,-26.59119,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,fbc83ce0-27a0-11f0-b401-e193c2971177,83.44548,,,6.39871,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:01:21.41,2025-05-02T15:01:21.4118912-07:00,2025-05-02T22:01:21.4118912Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,e7e0fdd2-c316-4ce7-bc6b-a86318f15af8,55.81172,-125.66972,11.64657,6.0127,-5.67308,-13.2956,-1.06245,4.1762,-5.54487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-02,15:01:40.89,1,3,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,4,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,84.99551,-2.84737,-2.778533,1712.710832,233.692756,1:45,6.06027,0.86032,4.54823,-27.98277,12.86709,15.68737,1.01229,-0.4796,77.88664,-7.919257,-0.03222,0.460009,,,,,,,,,,,,-8.45682,7.45457,-0.58685,50,5.73767,5.24295,-122.96832,-7.20097,-12.95091,24.34842,-20.75802,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,076e6a60-27a1-11f0-b401-e193c2971177,81.93843,,,7.10887,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:01:40.89,2025-05-02T15:01:40.8920576-07:00,2025-05-02T22:01:40.8920576Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,4cbff214-6a72-48e9-82ba-bcfaa016da90,55.95403,-124.14166,12.17421,6.06057,-6.20065,-10.37901,-0.85454,5.86705,-6.47545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-02,15:02:02.40,1,4,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,4,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,84.68684,-2.089365,-2.88944,1563.232351,257.598531,2:30,6.11987,0.86219,4.64334,-35.2823,5.6513,19.72336,1.19069,-0.24245,77.76616,-8.44144,0.572137,0.460481,,,,,,,,,,,,-10.50209,3.71189,-0.58538,50,5.87344,5.29157,-122.63853,-5.87225,-15.99876,24.1914,-26.51939,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,143bb2c0-27a1-11f0-b401-e193c2971177,81.85455,,,6.92068,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:02:02.40,2025-05-02T15:02:02.4050688-07:00,2025-05-02T22:02:02.4050688Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,77e1c939-e94e-422a-9fc1-56e9846aaaf4,55.86031,-123.78913,12.0957,6.12274,-4.61094,-13.2597,-0.85515,6.0525,-7.99938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-02,15:02:26.08,1,5,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,4,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.68713,-2.946583,-1.521896,1844.839356,228.768003,1:45,6.0947,0.9148,4.79378,-23.20383,17.34706,18.33666,1.36511,1.00021,77.8778,-7.197279,1.70449,0.458323,,,,,,,,,,,,-9.42961,9.70178,-0.7798,50,5.78084,2.43045,-122.71008,-7.14839,-14.43953,23.30676,-17.31778,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,2260c2f0-27a1-11f0-b401-e193c2971177,82.23991,,,6.80933,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:02:26.08,2025-05-02T15:02:26.0898304-07:00,2025-05-02T22:02:26.0898304Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,19733e16-acdf-4610-998c-8c030de9bf02,55.70849,-123.78956,11.65338,6.09335,-6.34629,-8.65889,-0.90786,3.09924,-7.21977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-02,15:03:35.67,1,6,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,4,Bottom,0,1,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,83.99917,-1.611833,-1.977008,1631.43736,247.485422,2:15,6.01046,0.83483,4.81371,-32.81699,8.45371,17.21363,1.74742,0.39563,77.06911,-7.564772,1.054178,0.462373,104.06529,-0.377659,9.596175,1571.870656,,,,40.89724,40.67039,9.085641,0.262839,-9.10284,4.97465,-0.65419,50,5.82191,3.44565,-121.77831,-4.66708,-13.66929,23.91905,-24.70383,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,4bd036c0-27a1-11f0-b401-e193c2971177,81.5196,1.86066,,6.93005,,,,2.21964,1.86066,-0.38899,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:03:35.67,2025-05-02T15:03:35.6737536-07:00,2025-05-02T22:03:35.6737536Z,GroundBall,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,32c525cb-4ded-4285-b01e-ea6ca5799008,55.68982,-122.89079,11.95952,6.01225,-3.5181,-12.35192,-0.82923,4.08141,-6.83465,322.768358,2.22168,150.38691,-19.78851,,,,,,,1.86323,-1.13606,-22.68514,,,,,,,-0.38981,25.4846,2.17657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,2025-05-02,15:04:24.02,2,1,"Castro, Julian",10290619,Right,FUL_COL,"Asperger, Sean",1000152138,Left,SAN_BAR1,Undefined,4,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,74.24785,-0.572718,-1.924633,1956.836882,62.402197,8:00,5.78771,1.17247,4.50819,-54.26786,0.01291,-3.73756,0.71944,-0.97325,67.57737,-10.298167,-2.579715,0.530267,,,,,,,,,,,,1.20362,0.6835,-0.96696,50,5.67599,3.76131,-107.4173,-3.00809,1.38253,21.53875,-31.38894,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,68b585b0-27a1-11f0-b401-e193c2971177,71.08202,,,6.67048,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:04:24.02,2025-05-02T15:04:24.0257536-07:00,2025-05-02T22:04:24.0257536Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,19347036-90c4-4576-b596-c10e1c9cc022,55.99326,-108.61239,10.76937,5.79458,-1.26646,-15.69447,-1.17352,3.6846,0.69126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-02,15:04:48.45,2,2,"Castro, Julian",10290619,Right,FUL_COL,"Asperger, Sean",1000152138,Left,SAN_BAR1,Undefined,4,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,73.29722,-0.009583,-1.598128,2275.748951,36.137452,7:15,5.71726,1.22848,4.43245,-59.45802,-5.10236,-4.82162,0.75328,-0.69834,68.52419,-10.546294,-2.442551,0.530632,,,,,,,,,,,,1.96366,-2.08496,-1.0539,50,5.65738,3.16119,-106.42747,-2.16809,2.27612,16.45221,-34.59074,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-3,77425860-27a1-11f0-b401-e193c2971177,71.03305,,,4.77302,,,,,,,464ad947-271b-4f23-9b4d-a76fc4d506b3,2025-05-02,22:04:48.45,2025-05-02T15:04:48.4533760-07:00,2025-05-02T22:04:48.4533760Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,6ffe6d39-e759-4d1e-9c86-bff4d55fa1eb,56.0734,-107.36223,8.22611,5.72473,-0.20277,-17.29537,-1.22984,3.03187,1.13806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
