PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-02,14:25:01.10,1,1,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,88.43179,-1.25337,-3.442309,2122.27245,210.527728,1:00,5.60615,1.42183,5.80771,-16.00753,19.8121,11.02426,3.10426,-0.8647,80.94025,-4.304066,-1.472104,0.430757,,,,,,,,,,,,-6.5441,10.78233,-1.14563,50,5.49358,7.2488,-128.25981,-3.26641,-10.94007,25.63938,-14.1487,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,e822bc10-279b-11f0-91c9-057455e69332,87.50288,,,7.49155,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:25:01.10,2025-05-02T14:25:01.1080000-07:00,2025-05-02T21:25:01.1080000Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,8f2fdf3c-2a00-4cc9-b304-f9ea32ed97e7,54.69402,-129.19475,12.81969,5.60328,-2.75048,-7.07435,-1.41723,7.64773,-5.47004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43383,2.868097,1.86839,0.999707,-0.19156,2.98163,0.9052,1.13915,6.0857,3.70352,66.71112,2.03122,58.07895,1.17559,73.84939,-8.39526,6.10346,9.99719,-14.1273,3.69708,55.00279,-0.58812,High,High,High,,,High,High,High
2,2025-05-02,14:25:33.23,1,1,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,79.49081,-1.232593,-2.47435,1704.144178,247.369004,2:15,6.52974,0.98851,4.59991,-38.46352,7.68772,15.13119,2.15086,-0.10534,73.50728,-8.14907,0.178954,0.488948,,,,,,,,,,,,-8.03678,4.48433,-0.74802,50,6.36695,4.32817,-115.26142,-3.91666,-10.89847,19.81081,-26.09295,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,fb4f55a0-279b-11f0-91c9-057455e69332,77.08878,,,5.98353,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:25:33.23,2025-05-02T14:25:33.2380000-07:00,2025-05-02T21:25:33.2380000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,8e0ea486-b8ff-433f-a564-1ef6bed445a2,55.90306,-116.27159,9.90541,6.53274,-2.58616,-13.04648,-0.98289,4.88389,-5.44924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-02,14:25:45.00,1,1,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,2,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,74.01913,-1.244356,-0.076814,971.279057,204.334652,12:45,6.37125,0.96439,4.68941,-46.77912,6.42178,2.16059,1.29126,1.07151,68.49279,-9.642513,0.303371,0.524966,,,,,,,,,,,,-1.08677,3.94662,-0.95866,50,6.20273,0.05882,-107.37333,-3.94475,-1.27261,18.06268,-27.55264,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,0277c330-279c-11f0-91c9-057455e69332,71.79981,,,5.52634,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:25:45.00,2025-05-02T14:25:45.0070000-07:00,2025-05-02T21:25:45.0070000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,b9cddbb5-6112-4584-875f-97c6e82747cb,55.81296,-108.34679,9.03134,6.37532,-2.45984,-13.77632,-0.96368,0.1274,-0.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-02,14:25:56.38,1,2,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,2,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,81.0936,-0.651924,-2.254699,1632.331512,250.584382,2:15,6.38625,0.86306,4.76616,-37.17841,6.95985,15.94036,2.6694,0.05245,74.71921,-7.374107,0.548521,0.478166,,,,,,,,,,,,-8.41382,4.00154,-0.65167,50,6.28836,3.93506,-117.61982,-2.72674,-11.85326,21.12992,-26.53675,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,091ea4b0-279c-11f0-91c9-057455e69332,78.82707,,,6.37439,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:25:56.38,2025-05-02T14:25:56.3850000-07:00,2025-05-02T21:25:56.3850000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,9b8562ae-0a66-4ca9-b727-a6e40c2d8f84,55.7364,-118.64586,10.56496,6.38948,-1.43815,-13.26837,-0.85673,4.51065,-5.92663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-02,14:26:07.19,1,3,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,2,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,71.68748,1.888746,-0.875327,1775.597101,30.502989,7:00,6.2524,1.10698,4.22006,-60.51877,-2.50595,-2.56492,3.01891,0.05486,65.83868,-8.897895,-1.322126,0.548193,,,,,,,,,,,,0.98831,-1.20087,-1.00802,50,6.39658,1.69128,-103.84542,1.2378,1.07772,17.61286,-33.48355,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,0f954e70-279c-11f0-91c9-057455e69332,68.75762,,,5.84881,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:26:07.19,2025-05-02T14:26:07.1960000-07:00,2025-05-02T21:26:07.1960000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,f3f2cd3d-2310-42fa-9f7a-9007cf591b87,56.28271,-104.9056,8.80643,6.26141,3.25328,-16.74178,-1.10787,1.6264,0.53886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-02,14:26:20.40,1,4,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,2,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,81.83135,0.021999,-2.549798,1567.327152,245.010194,2:15,6.29905,0.85607,4.47669,-36.18738,7.42067,13.22418,3.30443,-0.47408,75.6212,-6.488367,-0.238704,0.475286,,,,,,,,,,,,-7.06197,3.98292,-0.60096,50,6.26664,4.68938,-118.69069,-1.36499,-10.18812,20.30471,-26.42798,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,176a0190-279c-11f0-91c9-057455e69332,79.30479,,,6.21016,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:26:20.40,2025-05-02T14:26:20.4040000-07:00,2025-05-02T21:26:20.4040000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,17925807-82b4-4b79-801e-8dfff1fab2d1,56.02626,-119.71718,10.15236,6.30188,-0.02895,-13.21399,-0.85105,5.20443,-5.09406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.88378,1.993384,0.645069,1.348315,-0.53302,3.07831,0.4808,-2.41749,4.69488,1.38275,127.28979,3.18316,1.14806,-2.27457,108.1978,-9.06938,4.76636,17.98707,-14.2611,1.37655,-0.5379,0.27722,High,High,High,,,High,Medium,Medium
7,2025-05-02,14:27:22.02,1,5,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,2,Bottom,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.04161,-1.934235,-1.504985,1842.079803,238.613415,2:00,6.21243,0.92624,4.65337,-31.78029,10.61745,15.21816,1.72492,0.76412,76.36582,-7.684963,1.167304,0.468644,,,,,,,,,,,,-7.863,6.11654,-0.78709,50,5.98604,2.47762,-120.36893,-5.27099,-11.56836,22.75101,-23.17513,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,3c27d430-279c-11f0-91c9-057455e69332,80.42879,,,6.67579,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:27:22.02,2025-05-02T14:27:22.0240000-07:00,2025-05-02T21:27:22.0240000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,9c172fc1-29f4-4173-9d88-58f4d18b4a9d,55.84866,-121.46936,11.37551,6.21388,-4.15005,-11.58757,-0.92046,3.03717,-5.78418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-02,14:27:41.92,1,6,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,2,Bottom,0,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.96607,-2.21853,-2.704524,1468.594468,255.553112,2:30,6.14413,0.95486,4.56606,-35.76833,6.15528,18.46198,1.04871,-0.08239,76.84792,-8.65624,0.532015,0.466016,,,,,,,,,,,,-9.84339,4.02858,-0.69266,50,5.88033,4.89991,-121.52452,-6.12072,-14.66383,24.66566,-26.17263,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,48187830-279c-11f0-91c9-057455e69332,80.88232,,,7.11815,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:27:41.92,2025-05-02T14:27:41.9240000-07:00,2025-05-02T21:27:41.9240000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,4d365929-737d-47c5-b641-8af2910b49f1,55.93691,-122.72361,12.33283,6.14696,-4.84837,-13.08631,-0.94819,5.61277,-7.33192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-02,14:28:01.07,1,7,"Castro, Julian",10290619,Right,FUL_COL,"Camberg, Aidan",10311235,Left,SAN_BAR1,Undefined,2,Bottom,0,1,1,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,83.64439,-1.402803,-2.178015,1586.803314,252.580658,2:30,6.11698,0.90699,4.73631,-34.76281,6.97843,17.99906,1.88801,0.33962,76.75702,-7.69056,0.98674,0.465001,98.27987,-8.465475,23.274817,,,,,15.07857,13.42101,19.09412,0.092779,-9.51272,4.17961,-0.70455,50,5.9448,3.81352,-121.25095,-4.30128,-14.16332,23.68181,-25.95113,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,53845bd0-279c-11f0-91c9-057455e69332,81.05881,1.9711,,6.88737,,,,2.08323,1.9711,-0.30055,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:28:01.07,2025-05-02T14:28:01.0740000-07:00,2025-05-02T21:28:01.0740000Z,GroundBall,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,f0ebf29a-4fd0-4c17-b363-7a571f36aeb9,55.76731,-122.37219,11.84091,6.11936,-3.07259,-12.97557,-0.90098,4.4841,-7.08166,180,2.0809,131.12636,,,,,,,,1.97148,-21.24512,,,,,,,,-0.30155,56.40362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
10,2025-05-02,14:28:41.81,2,1,"Castro, Julian",10290619,Right,FUL_COL,"Asperger, Sean",1000152138,Left,SAN_BAR1,Undefined,2,Bottom,1,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,84.83231,-1.002448,-0.429876,1746.845836,251.462716,2:30,6.17587,0.73457,4.7405,-32.59742,8.29221,20.55442,2.50834,2.03963,77.16019,-6.931579,3.184754,0.460233,,,,,,,,,,,,-10.41442,4.73004,-0.71109,50,6.04639,0.01307,-122.9641,-3.39348,-15.77749,26.77704,-25.00816,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-2,6bcbdfb0-279c-11f0-91c9-057455e69332,81.89857,,,7.67213,,,,,,,2c71e6f7-ab4a-4c38-81f6-23d6cde68f1e,2025-05-02,21:28:41.81,2025-05-02T14:28:41.8180000-07:00,2025-05-02T21:28:41.8180000Z,,v3,,,,"Pone, Nate",1000242432,Right,FUL_COL,f761d654-5e86-47e1-a48c-7200d7b4baf2,55.76352,-124.21284,13.38852,6.17745,-2.22723,-12.50408,-0.72885,0.74885,-7.88874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
