PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-02,14:02:07.73,1,1,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Anderson, Dillon",1000314379,Left,FUL_COL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.06879,-2.192489,-3.843997,2124.466908,218.580358,1:15,5.34031,1.58655,6.01035,-20.0747,17.07635,12.58367,1.63057,-0.93152,78.95763,-6.004505,-1.586941,0.438689,,,,,,,,,,,,-7.63331,9.82461,-1.29106,50,5.15674,7.95596,-126.06221,-5.41474,-12.176,27.72064,-16.50267,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,b5a9ed10-2798-11f0-bbec-f5883ecb6882,85.9206,,,8.11116,,,,,,,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:02:07.73,2025-05-02T14:02:07.7300224-07:00,2025-05-02T21:02:07.7300224Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,ed2ec6b5-9877-46a5-a16b-fef047ba38b1,54.4903,-127.04577,13.86032,5.33847,-4.82921,-8.25134,-1.58102,8.38798,-6.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-02,14:02:24.04,1,2,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Anderson, Dillon",1000314379,Left,FUL_COL,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.80426,-3.361883,-3.945262,2188.074248,214.455616,1:15,5.3829,1.55189,5.92015,-18.80639,18.88725,12.01973,0.68472,-1.11364,78.57052,-6.939782,-1.793317,0.441881,,,,,,,,,,,,-7.42398,11.14158,-1.24237,50,5.10217,8.1662,-125.49723,-7.92187,-11.69876,28.22166,-14.61705,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,bf5ed1e0-2798-11f0-bbec-f5883ecb6882,85.29999,,,8.23375,,,,,,,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:02:24.04,2025-05-02T14:02:24.0475136-07:00,2025-05-02T21:02:24.0475136Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,21a8d766-8967-44cd-9d12-86e0d84e7d5e,54.58094,-126.52319,14.11083,5.3805,-7.39049,-7.30853,-1.54697,8.5915,-5.84938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-02,14:02:43.61,1,3,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Anderson, Dillon",1000314379,Left,FUL_COL,Undefined,1,Top,0,2,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.65013,-1.826631,-2.489999,2154.761409,214.484952,1:15,5.32877,1.66775,5.91463,-22.7147,15.0006,9.3704,1.73833,0.1361,78.3203,-6.116195,-0.808702,0.442008,,,,,,,,,,,,-5.62481,8.66745,-1.47342,50,5.16933,5.08006,-125.57628,-4.69753,-8.85493,28.78043,-18.52917,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,cb07be80-2798-11f0-bbec-f5883ecb6882,85.27545,,,8.32983,,,,,,,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:02:43.61,2025-05-02T14:02:43.6112896-07:00,2025-05-02T21:02:43.6112896Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,c7b9494f-264d-4d5a-b1fc-621bd0af987b,54.58621,-126.62302,14.39022,5.32792,-4.02363,-9.26459,-1.66404,5.40211,-4.42746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-02,14:03:02.54,1,4,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Anderson, Dillon",1000314379,Left,FUL_COL,Undefined,1,Top,0,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.67818,1.890277,-0.847794,1593.334938,270.6908,3:00,5.12881,1.88489,6.06522,-41.84786,1.38508,11.75568,3.39178,2.07983,72.84616,-5.90122,1.269141,0.473237,,,,,,,,,,,,-6.27902,0.59787,-1.82508,50,5.25368,1.27729,-117.03521,2.54618,-8.57749,25.19837,-31.35734,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,d65fa4f0-2798-11f0-bbec-f5883ecb6882,79.64808,,,7.83202,,,,,,,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:03:02.54,2025-05-02T14:03:02.5400320-07:00,2025-05-02T21:03:02.5400320Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,2b208fda-0b4b-4ef7-9719-77586e6e90e8,54.43477,-117.98618,12.59919,5.13526,3.72958,-15.67867,-1.87939,1.60099,-4.28875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-02,14:03:16.80,1,5,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Anderson, Dillon",1000314379,Left,FUL_COL,Undefined,1,Top,0,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,86.58877,0.329192,-2.297968,2138.377328,209.079332,1:00,5.29259,1.63511,5.69199,-19.03533,19.46328,9.98497,4.01338,0.32428,77.08691,-3.337758,-0.51485,0.446575,,,,,,,,,,,,-5.82642,10.15178,-1.44796,50,5.30881,4.58943,-125.30549,0.1876,-9.0336,31.18027,-16.43421,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,ded26cd0-2798-11f0-bbec-f5883ecb6882,84.40346,,,9.50186,,,,,,,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:03:16.80,2025-05-02T14:03:16.8062976-07:00,2025-05-02T21:03:16.8062976Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,e1487828-0a67-451e-993c-a01c3df6fa1f,54.80397,-126.49523,15.59014,5.28969,0.81468,-8.2171,-1.62965,4.93412,-4.5168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-02,14:03:51.33,2,1,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Larson, Jacob",1000314372,Right,FUL_COL,Undefined,1,Top,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.42769,0.936125,-1.157408,2332.435435,60.068019,8:00,5.36886,2.10372,5.26204,-56.14464,-5.42233,-12.35607,1.56991,-0.01352,68.9916,-9.249336,-3.352341,0.512591,,,,,,,,,,,,5.84796,-2.54547,-1.9881,50,5.41291,2.68392,-109.42036,-0.09542,7.01483,21.21552,-35.22745,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,f36ffb80-2798-11f0-bbec-f5883ecb6882,73.53318,,,6.43609,,,,,,,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:03:51.33,2025-05-02T14:03:51.3313280-07:00,2025-05-02T21:03:51.3313280Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,7d77c1c2-2a9c-413e-a59d-75a1a8d66570,55.24172,-110.432,10.60776,5.37741,1.58437,-17.61372,-2.10811,2.34942,3.50741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-02,14:04:08.58,2,2,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Larson, Jacob",1000314372,Right,FUL_COL,Undefined,1,Top,0,0,1,Slider,Slider,InPlay,Undefined,FlyBall,Single,0,0,,77.65714,1.074799,-1.208374,2425.856126,89.380683,9:00,5.2943,2.09533,5.05784,-46.39215,1.31177,-12.08091,2.44227,-0.05119,71.48845,-7.332934,-3.343334,0.497105,80.59093,15.76646,-26.807437,938.488317,97.0503,17.55283,-51.78023,192.6691,192.6691,-29.217589,2.095617,5.71473,0.73913,-1.97011,50,5.35944,2.8579,-112.72051,0.4994,7.36427,20.18411,-31.22155,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,fdb47620-2798-11f0-bbec-f5883ecb6882,75.82384,17.71885,,6.1687,,,,1.88033,2.561,0.01844,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:04:08.58,2025-05-02T14:04:08.5873152-07:00,2025-05-02T21:04:08.5873152Z,LineDrive,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,15e43a6c-3ba4-4e24-8798-4c0f72eb55c6,55.44607,-113.69152,10.09205,5.29928,2.00139,-15.61077,-2.09907,2.50362,3.68214,119.837103,1.88034,101.52681,-15.45344,3.53047,-0.75318,0.07831,0.01825,-0.01073,0.00163,2.56099,32.11738,-18.15025,1.3409,-0.20742,0.06868,-0.02925,0.00945,-0.00127,0.01844,-51.30151,2.86737,0.43637,-0.30725,0.12007,-0.03949,0.00921,-0.00103,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-05-02,14:04:45.28,3,1,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Schmidt, Trevor",808755,Left,FUL_COL,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.51414,0.123186,-1.31055,1518.532457,272.515286,3:00,5.21,2.21623,6.12456,-43.20719,1.02154,11.38068,1.72332,1.95283,72.34049,-7.892397,0.743913,0.478656,,,,,,,,,,,,-6.28032,0.94839,-2.12166,50,5.19726,2.22126,-115.45957,-1.07497,-8.37401,23.95301,-30.90949,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,13981960-2799-11f0-bbec-f5883ecb6882,78.74641,,,7.17365,,,,,,,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:04:45.28,2025-05-02T14:04:45.2833280-07:00,2025-05-02T21:04:45.2833280Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,e1224054-37f0-4fe4-85a9-3967867b65be,54.377,-116.36407,11.97651,5.21581,0.09221,-15.45475,-2.21151,2.53748,-4.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-02,14:05:03.60,3,2,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Schmidt, Trevor",808755,Left,FUL_COL,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.64766,-1.606122,-2.87475,2257.17265,212.01286,1:00,5.35121,1.89422,5.9457,-16.99056,20.0058,11.63757,2.44323,0.19517,78.69883,-4.88834,-0.787375,0.437775,,,,,,,,,,,,-6.94111,11.19745,-1.67169,50,5.21379,5.89146,-126.93974,-4.0188,-11.1145,30.50313,-14.24407,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,1e7bba30-2799-11f0-bbec-f5883ecb6882,86.10003,,,8.94884,,,,,,,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:05:03.60,2025-05-02T14:05:03.6064256-07:00,2025-05-02T21:05:03.6064256Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,437e20d5-2b24-4b7c-a8a5-f87681726501,54.55419,-128.02942,15.25157,5.34826,-3.50995,-7.12204,-1.88924,6.28851,-5.55725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-02,14:05:25.19,3,3,"Talarico, Joseph",1000322767,Right,SAN_BAR1,"Schmidt, Trevor",808755,Left,FUL_COL,Undefined,1,Top,0,1,1,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.00545,-0.578831,-1.916499,2460.449016,109.753761,9:45,5.28168,2.29778,5.20234,-43.37518,4.16402,-7.12827,1.12233,-0.09952,71.26697,-8.475694,-3.180007,0.496246,84.47255,29.554958,37.545382,3564.607395,81.72712,49.25504,73.62484,279.85864,167.64785,51.20854,3.790375,3.01512,2.6565,-2.11443,50,5.19521,4.06271,-113.08463,-2.60778,3.86684,22.47314,-28.76713,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250502-PershingPark-1,2b5efb90-2799-11f0-bbec-f5883ecb6882,75.95511,54.99031,,6.73848,,,,3.70173,1.40988,-0.14257,234b5204-3dcf-4f69-bb0d-4a09cdd88ad2,2025-05-02,21:05:25.19,2025-05-02T14:05:25.1996672-07:00,2025-05-02T21:05:25.1996672Z,LineDrive,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,32574ddf-0a47-41be-8a06-49923b0c2e5d,55.30024,-114.13307,11.23657,5.28557,-1.26569,-14.38356,-2.29976,3.88231,1.93342,220.999607,3.70147,85.45673,-23.41942,6.58933,-1.59117,0.3573,-0.06674,0.00799,-0.00041,1.40992,61.11163,-18.47988,0.38587,0.2265,-0.07698,0.00624,0.00149,-0.00024,-0.14258,65.67566,-5.50467,1.86813,-0.50603,0.11885,-0.02233,0.00276,-0.00015,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
