PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-18,14:04:06.96,1,1,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Hensley, Reid",822042,Right,SAN_BAR,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,73.79216,-0.285733,-3.647864,2732.744805,33.860304,7:15,5.37851,2.5903,4.24293,-59.15869,-4.04201,-3.92886,0.17452,-1.23399,67.90254,-10.762384,-4.331321,0.534334,,,,,,,,,,,,0.82752,-1.46791,-2.18638,50,5.28553,6.96341,-106.71417,-2.70605,0.94742,19.58952,-33.85469,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,aaf5d650-1c98-11f0-b6f3-6bb8f96550e9,70.54095,,,5.88962,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:04:06.96,2025-04-18T14:04:06.9664256-07:00,2025-04-18T21:04:06.9664256Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,e68f8935-1ff0-496e-a9e2-e667c6720337,56.26114,-107.8574,9.79476,5.3858,-0.73031,-16.92735,-2.59115,6.90812,0.47371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-04-18,14:05:04.75,1,2,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Hensley, Reid",822042,Right,SAN_BAR,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,82.36537,-0.705005,-3.471215,2466.359528,241.789526,2:00,5.40596,2.49759,4.87415,-29.86596,13.28111,22.00359,2.24872,1.04238,74.85758,-6.190752,0.398363,0.472767,,,,,,,,,,,,-11.87209,7.17744,-2.17556,50,5.31179,6.26248,-119.21907,-2.53269,-16.99248,24.10056,-21.90099,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,cd6aa350-1c98-11f0-b6f3-6bb8f96550e9,79.7273,,,7.50779,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:05:04.75,2025-04-18T14:05:04.7550000-07:00,2025-04-18T21:05:04.7550000Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,7340d85d-22e9-477d-ad6d-e4c8ce9f9f9c,55.62771,-120.35136,12.05028,5.40661,-1.50375,-10.9505,-2.48854,7.06081,-8.49624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.90679,2.148229,0.802867,1.345361,0.81196,2.18276,-1.04681,1.02682,6.04691,0.5663,127.28403,1.14023,-4.90036,1.19239,105.90002,-9.162,6.05766,11.29486,-11.12389,0.54527,-5.38939,1.01117,High,High,High,,,High,Medium,Medium
3,2025-04-18,14:05:36.59,1,3,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Hensley, Reid",822042,Right,SAN_BAR,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.93655,-0.463812,-3.105703,2453.910782,226.797037,1:30,5.24764,2.54361,5.01872,-26.69218,14.39682,13.91233,2.5849,0.769,76.61694,-5.385888,-0.653035,0.461354,,,,,,,,,,,,-7.75012,7.65563,-2.25746,50,5.1821,5.98291,-121.60756,-1.92381,-11.60602,23.83901,-20.70949,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,e0417bc0-1c98-11f0-b6f3-6bb8f96550e9,81.69961,,,7.31961,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:05:36.59,2025-04-18T14:05:36.5919232-07:00,2025-04-18T21:05:36.5919232Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,3ee994d8-2aea-433c-b41e-b94e5bb93a33,55.4823,-122.67756,11.9195,5.24759,-0.99427,-10.35475,-2.53769,6.50384,-5.80301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-04-18,14:05:50.40,1,4,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Hensley, Reid",822042,Right,SAN_BAR,Undefined,1,Top,0,0,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.46444,-0.674667,-3.395622,1755.158291,230.261707,1:45,5.19621,2.67436,4.90887,-34.18037,11.67627,12.33229,1.70867,0.48707,73.0489,-6.900475,-1.225941,0.487385,,,,,,,,,,,,-7.01276,6.36394,-2.35301,50,5.1018,6.31761,-115.14051,-2.55344,-9.45762,20.45888,-23.59141,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,e8a17ef0-1c98-11f0-b6f3-6bb8f96550e9,77.33601,,,6.41554,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:05:50.40,2025-04-18T14:05:50.4003584-07:00,2025-04-18T21:05:50.4003584Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,43723af6-3efe-4d15-ab76-96684acc30e6,55.59334,-116.13012,10.22944,5.19772,-1.41231,-11.79571,-2.66966,6.77508,-4.72881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-04-18,14:06:07.69,1,5,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Hensley, Reid",822042,Right,SAN_BAR,Undefined,1,Top,0,0,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.42447,1.616458,-1.973985,2583.913077,246.263135,2:15,5.3923,2.46726,4.94751,-26.96647,11.32906,22.753,4.67399,2.49715,78.8894,-3.368019,2.035297,0.445395,,,,,,,,,,,,-11.7989,5.47831,-2.29532,50,5.52769,3.29165,-126.60354,2.56855,-18.95563,28.29884,-23.37281,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,f2caf780-1c98-11f0-b6f3-6bb8f96550e9,84.62696,,,8.53507,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:06:07.69,2025-04-18T14:06:07.6967936-07:00,2025-04-18T21:06:07.6967936Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,281857db-eaab-4ab3-906a-f4b5269bef2d,55.55337,-127.83882,14.14942,5.3933,3.5888,-11.6864,-2.45706,4.11909,-9.47782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-04-18,14:06:21.94,1,6,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Hensley, Reid",822042,Right,SAN_BAR,Undefined,1,Top,0,1,2,Curveball,Curveball,InPlay,Undefined,LineDrive,Out,1,0,,77.75447,1.426044,-2.137334,2862.747676,28.693918,7:00,5.08009,2.38799,4.3914,-54.6268,-6.15154,-4.10977,1.89056,0.004,72.14336,-8.289544,-2.854701,0.501108,88.57012,8.581145,-10.10042,2456.993575,106.69084,8.45454,-26.77779,170.7872,147.70358,-16.837506,1.599179,1.47744,-3.03378,-2.15527,50,5.17751,4.38419,-112.81305,0.70616,1.92244,18.66069,-36.12164,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,fb698a50-1c98-11f0-b6f3-6bb8f96550e9,75.21819,9.04866,,5.61111,,,,2.45199,2.09273,-0.04938,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:06:21.94,2025-04-18T14:06:21.9432448-07:00,2025-04-18T21:06:21.9432448Z,GroundBall,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,1d85fcbf-95c7-4bea-ad7f-309fa585962c,56.11453,-113.81997,9.33034,5.08682,2.65528,-18.06082,-2.38905,4.28045,0.96122,115.918315,2.45199,126.45773,-21.24055,4.32437,-0.94606,0.20814,-0.0442,0.00739,-0.00066,2.09273,19.38276,-14.11002,0.96924,-0.20742,0.04926,-0.00992,0.0017,-0.00016,-0.04938,-22.52651,-6.98755,1.47726,-0.32566,0.07253,-0.01528,0.00254,-0.00023,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
7,2025-04-18,14:06:47.59,2,1,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Elliot, Easton",10144839,Left,SAN_BAR,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.6705,1.737046,-1.149552,2933.296092,49.803565,7:45,5.21675,2.54163,4.54713,-55.38294,-4.03918,-6.66792,2.25602,0.89144,69.53545,-8.185691,-2.317523,0.515722,,,,,,,,,,,,2.93902,-2.0111,-2.41526,50,5.34497,2.47761,-109.70639,1.28877,3.58136,19.43113,-34.6247,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,0aa0f4e0-1c99-11f0-b6f3-6bb8f96550e9,73.0868,,,6.13505,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:06:47.59,2025-04-18T14:06:47.5947520-07:00,2025-04-18T21:06:47.5947520Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,4216fe98-710f-4d4d-885b-2abe88b543e4,55.95666,-110.75641,9.71556,5.22478,3.15981,-17.31235,-2.54392,2.28408,1.79068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-04-18,14:07:00.83,2,2,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Elliot, Easton",10144839,Left,SAN_BAR,Undefined,1,Top,1,0,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.76931,-1.980745,-4.978547,2644.523826,250.288597,2:15,5.42513,2.5311,5.26077,-28.78781,9.02016,21.36249,1.15734,-0.3781,79.41053,-7.282913,-1.203294,0.442551,,,,,,,,,,,,-12.24449,5.51012,-2.09051,50,5.22193,10.08182,-126.75437,-5.45199,-19.70042,28.58445,-23.3087,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,12964f60-1c99-11f0-b6f3-6bb8f96550e9,85.17086,,,8.35878,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:07:00.83,2025-04-18T14:07:00.8399360-07:00,2025-04-18T21:07:00.8399360Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,c8453815-a879-4de6-ba0f-00f3224ad3b2,55.24124,-127.93086,14.29223,5.42658,-4.49264,-11.65435,-2.52215,10.89266,-9.85021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-04-18,14:07:14.87,2,3,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Elliot, Easton",10144839,Left,SAN_BAR,Undefined,1,Top,1,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.84733,-0.822384,-5.142013,2588.839674,203.589596,12:45,5.43878,2.49003,5.33231,-19.44237,19.96942,8.10658,3.04377,-1.67218,77.48625,-4.498552,-3.712207,0.45184,,,,,,,,,,,,-5.62996,10.64796,-2.03015,50,5.35078,10.795,-123.94723,-2.38113,-8.66904,27.13083,-15.77829,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,1ad77ff0-1c99-11f0-b6f3-6bb8f96550e9,83.41992,,,8.36108,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:07:14.87,2025-04-18T14:07:14.8761088-07:00,2025-04-18T21:07:14.8761088Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,91f326a2-eafb-4b4b-ab68-ccabb514004e,55.16637,-125.07299,13.56542,5.436,-1.72643,-7.88914,-2.48554,11.15471,-4.33452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-04-18,14:07:39.50,3,1,"Thomas, Koehn",1000322765,Right,SAN_BAR1,"Di Maggio, Jesse",1000336247,Right,SAN_BAR,Undefined,1,Top,2,0,0,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,78.48695,-0.966355,-2.334881,2829.083242,42.31162,7:30,5.2146,2.45451,4.87495,-50.36963,-3.25358,-4.26839,0.10184,-0.11188,72.61688,-9.987649,-3.087762,0.494033,,,,,,,,,,,,1.48697,-1.01764,-2.22088,50,5.07622,4.81393,-113.83612,-3.75097,1.95206,20.80982,-33.50996,SAN_BAR1,SAN_BAR,PershingPark,JUCO,NJCAA,20250418-PershingPark-2,299ec390-1c99-11f0-b6f3-6bb8f96550e9,76.29542,,,5.87006,,,,,,,33156626-8714-4a63-922d-e1c9a8414332,2025-04-18,21:07:39.50,2025-04-18T14:07:39.5080192-07:00,2025-04-18T21:07:39.5080192Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,b1269b15-a70e-4582-9a3c-08e150589ca5,55.62983,-114.86067,10.40491,5.22029,-2.10115,-16.75498,-2.45553,4.71782,0.97603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
