PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-18,12:19:45.00,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,47.47021,-1.373464,-1.077276,860.248513,81.271271,8:45,6.66852,1.98863,26.05734,-45.39908,0.29067,-3.06189,2.09306,1.11226,46.66153,-14.397204,-1.967639,0.486498,65.89896,-38.106044,29.83767,,,,,5.07418,4.667,-0.733474,0.048297,3.82658,1.13323,-2.23191,50,6.28274,0.8788,-71.09188,5.24674,1.99118,6.86945,-31.58438,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,16893240-1c8a-11f0-9263-3f5fe0595e4f,77.47714,2.8945,,0.80868,,,,1.87232,2.8945,-1.90124,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:19:45.00,2025-04-18T12:19:45.0060000-07:00,2025-04-18T19:19:45.0060000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,64559615-5191-4a89-9e12-7ab768e90e62,34.45186,-69.57327,3.43472,6.67085,-1.73549,-15.79219,-1.98898,1.31899,0.99559,,1.86986,66.28641,,,,,,,,2.89672,-59.93102,,,,,,,,-1.90265,38.02048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
2,2025-04-18,12:19:49.86,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,51.35266,-2.577323,-2.835062,1340.980584,229.443529,1:45,6.61034,1.96152,26.74626,-31.07482,7.14504,7.28678,2.56295,0.96689,49.02879,-11.812347,-0.679502,0.444955,89.69657,17.978998,-10.115905,1765.03713,106.86032,27.38591,-26.09207,264.91956,264.83197,-17.944927,2.929093,-10.84957,11.16123,-2.88974,50,6.76476,5.05584,-77.35663,1.99827,-6.49543,10.72985,-25.49204,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,1968f9a0-1c8a-11f0-9263-3f5fe0595e4f,84.7107,29.30685,,2.32387,,,,2.24586,2.77117,-0.83758,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:19:49.86,2025-04-18T12:19:49.8660000-07:00,2025-04-18T19:19:49.8660000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,22ebdcbd-0cc8-452a-927f-a199b401fa4b,33.761,-75.0704,5.36492,6.61187,-3.43338,-12.74602,-1.95993,3.67185,-3.24771,122.795187,2.2456,123.19628,-20.90724,4.69318,-1.22311,0.37799,-0.11271,0.02082,-0.00156,2.77135,40.59991,-16.74918,0.86865,0.1502,-0.14658,0.05733,-0.01024,0.00064,-0.83757,-21.97833,-5.83653,2.8682,-0.93129,0.23201,-0.04606,0.00609,-0.00038,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
3,2025-04-18,12:19:57.62,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,47.38812,-0.107075,-0.930819,1138.47682,54.933455,7:45,6.73304,1.9962,25.73394,-48.90487,-1.54421,-3.60268,2.59528,1.15398,45.88807,-14.10427,-1.967875,0.495314,89.70704,5.788432,-25.158019,1899.673964,,,,90.82806,87.98767,-27.448396,0.755988,4.37792,-1.33598,-2.19252,50,6.01884,0.66206,-71.3308,6.87306,2.24433,8.58769,-32.85894,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,1e128480-1c8a-11f0-9263-3f5fe0595e4f,76.09813,4.02191,,1.50005,,,,0.80536,2.05679,-0.851,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:19:57.62,2025-04-18T12:19:57.6280000-07:00,2025-04-18T19:19:57.6280000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,e2b1cc05-3c61-46ea-b991-c59ab4c3525a,34.77516,-69.47366,4.29385,6.73683,-0.23285,-16.42947,-1.99686,1.14741,1.12217,56.157299,0.85306,117.62395,-16.12521,,,,,,,2.10592,12.38601,-20.14777,,,,,,,-0.84204,-55.81178,2.02973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2025-04-18,12:20:12.67,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,48.08747,-3.27823,-3.943126,2306.10449,71.03247,8:15,6.6368,1.9121,25.95833,-44.80676,0.34295,-1.22465,1.00049,-0.47391,47.51284,-15.951561,-4.297347,0.483614,70.89594,-3.343559,-25.075652,,,,,28.26715,28.26715,-21.727443,0.245331,0.69937,1.64154,-2.95758,50,6.78984,4.76404,-71.77295,2.71289,0.37048,7.09905,-31.30449,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,2709e5b0-1c8a-11f0-9263-3f5fe0595e4f,77.93908,1.48978,,0.57464,,,,3.16226,1.48978,0.34303,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:20:12.67,2025-04-18T12:20:12.6700000-07:00,2025-04-18T19:20:12.6700000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,da427410-a21c-40c9-9a58-b2f59a54a2ad,34.55086,-70.22825,3.54953,6.63907,-4.0987,-15.65225,-1.91219,4.84465,0.18524,,3.15733,94.14492,,,,,,,,1.4901,-6.07252,,,,,,,,0.34534,-44.05192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
5,2025-04-18,12:20:18.32,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,51.26924,-1.760284,-4.282426,1292.772585,203.958515,12:45,6.69927,1.86744,26.43508,-32.69667,6.25178,2.40421,2.96808,-0.3777,49.18986,-11.363348,-3.580759,0.449176,85.99405,19.86929,12.138134,3082.455507,105.73667,33.21208,30.3266,284.13608,272.193,21.892873,3.361573,-4.4467,9.46961,-3.09907,50,6.61252,6.15032,-76.90682,3.20384,-2.65852,9.69529,-26.51253,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,2a6349e0-1c8a-11f0-9263-3f5fe0595e4f,83.91468,37.17837,,2.07938,,,,1.87135,3.10806,0.36572,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:20:18.32,2025-04-18T12:20:18.3280000-07:00,2025-04-18T19:20:18.3280000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,6433891c-3cae-426c-a233-7cb89302fbaa,34.07212,-74.87195,4.84764,6.701,-2.36069,-13.25626,-1.86678,5.59234,-1.32926,221.742364,1.8716,115.95554,-20.53126,4.56391,-0.82279,0.10957,-0.00779,-0.00042,0.00012,3.10756,42.88377,-13.71719,0.10449,-0.00654,0.03784,-0.01826,0.00452,-0.00044,0.36552,24.94808,4.53253,-1.4849,0.37696,-0.09203,0.02167,-0.00353,0.00025,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2025-04-18,12:20:31.95,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,51.90381,-3.017886,-4.297037,1373.719875,192.890017,12:30,6.66103,1.94402,26.55488,-28.91887,8.80686,1.82973,2.53085,-0.34838,49.89289,-11.523476,-3.761165,0.442069,,,,,,,,,,,,-3.67303,13.30213,-3.18057,50,6.98131,6.1506,-77.74642,0.98547,-2.25019,9.66404,-24.02481,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,327eca00-1c8a-11f0-9263-3f5fe0595e4f,85.26367,,,2.01092,,,,,,,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:20:31.95,2025-04-18T12:20:31.9520000-07:00,2025-04-18T19:20:31.9520000Z,,v3,,,,,,Undefined,SAN_BAR1,3762cdc0-5efd-48cf-9500-65ae6ccd14ec,33.95234,-75.7254,4.83202,6.66204,-4.0388,-12.01241,-1.94351,5.68002,-1.1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-04-18,12:20:39.01,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,46.67907,-0.629474,-2.85897,969.471686,71.252367,8:30,6.68048,1.7824,25.78309,-48.60097,-0.21709,-3.22914,2.26397,-0.15019,45.67862,-14.475609,-3.787817,0.500635,,,,,,,,,,,,3.48666,0.37004,-2.49703,50,6.08643,3.04149,-69.96336,6.23491,1.74249,7.28177,-31.98912,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,36ba9ef0-1c8a-11f0-9263-3f5fe0595e4f,75.28919,,,1.00045,,,,,,,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:20:39.01,2025-04-18T12:20:39.0160000-07:00,2025-04-18T19:20:39.0160000Z,,v3,,,,,,Undefined,SAN_BAR1,446ea519-44bd-4cd7-9c6a-f0842655036c,34.72607,-68.35516,3.64089,6.68328,-0.82994,-15.99456,-1.78282,3.42632,0.87125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-04-18,12:20:52.24,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,46.52648,-0.874433,-3.583506,2003.653522,39.263732,7:15,6.6919,1.90179,25.79368,-48.82227,0.40823,-0.53693,2.11414,-0.22835,45.12054,-14.81261,-3.737875,0.504997,84.9381,-14.319848,0.035833,,,,,13.1294,13.1294,-1.064584,0.087879,-0.37732,1.43787,-2.85125,50,6.175,4.30613,-69.92774,5.83477,-0.18546,8.42485,-31.46729,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,3e9e6d40-1c8a-11f0-9263-3f5fe0595e4f,74.63899,2.73531,,1.40594,,,,2.52884,2.73531,-0.23837,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:20:52.24,2025-04-18T12:20:52.2480000-07:00,2025-04-18T19:20:52.2480000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,c4602e63-f27e-4a5b-b2d7-896f26d13d24,34.71481,-68.06128,4.21242,6.69542,-1.13656,-15.73365,-1.90181,4.26505,-0.09273,172.605905,2.52885,120.704,-1.16764,,,,,,,2.73531,-30.81185,-3.57512,,,,,,,-0.23837,0.07531,-1.57802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
9,2025-04-18,12:20:57.36,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,49.9093,-2.158027,-4.280959,1298.049944,206.24576,12:45,6.59003,1.98095,26.5851,-32.46285,7.78685,3.47921,2.65638,-0.16254,48.50501,-11.682564,-3.260697,0.456618,,,,,,,,,,,,-5.73886,11.60804,-3.2454,50,6.59286,6.1569,-74.5038,2.77779,-3.28375,7.44083,-25.53199,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,41a3e510-1c8a-11f0-9263-3f5fe0595e4f,82.54705,,,1.40429,,,,,,,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:20:57.36,2025-04-18T12:20:57.3660000-07:00,2025-04-18T19:20:57.3660000Z,,v3,,,,,,Undefined,SAN_BAR1,5dff267f-2082-48a6-87a1-ba20cc4b0d91,33.92258,-72.88044,3.72041,6.59125,-2.79254,-12.766,-1.9803,5.44048,-1.64187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-04-18,12:21:05.36,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,46.73614,-0.617357,-2.846033,1139.089373,84.849008,8:45,6.6956,1.77861,25.53297,-48.76011,0.50449,-5.24701,2.2702,-0.32704,45.50665,-14.425529,-4.343457,0.505172,83.33256,15.490671,14.243828,2473.146753,104.79545,19.98689,33.43444,213.5974,209.12166,21.625597,2.338222,5.93142,1.39185,-2.45264,50,6.1375,2.78442,-70.14849,6.00151,2.95595,7.92432,-31.4804,SAN_BAR1,,PershingPark,,,20250418-PershingPark-BP-4,46747ff0-1c8a-11f0-9263-3f5fe0595e4f,74.61315,20.01912,,1.22948,,,,2.43203,2.58329,0.25875,2c95324d-c22b-47b6-86d3-a5e455249764,2025-04-18,19:21:05.36,2025-04-18T12:21:05.3690000-07:00,2025-04-18T19:21:05.3690000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,50d971f8-2e84-4e04-9b0b-fc0de678e49c,34.97584,-68.43024,3.96216,6.69878,-0.82446,-15.7402,-1.7794,3.42536,1.47798,237.408249,2.43203,114.16059,-18.95384,3.84756,-0.80369,0.15847,-0.02846,0.00384,-0.00026,2.5833,32.64182,-16.22022,1.02021,-0.16356,0.03115,-0.00503,0.0009,-9E-05,0.25875,28.97881,3.44188,-1.04923,0.27531,-0.06102,0.0108,-0.00131,8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
