PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-09-23,13:53:57.87,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,54.28881,6.257676,-1.629018,1328.357745,234.81417,1:45,5.74468,2.36731,3.65457,-90.68422,13.56261,14.6045,4.26915,2.00771,49.86561,-9.790776,0.874506,0.734857,,,,,,,,,,,,-7.14083,5.84642,-2.19143,50,6.38817,1.72063,-78.05156,5.97989,-4.42672,9.37167,-28.54976,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,6d3d6140-98bf-11f0-b21e-1d9176606397,51.29221,,,4.4232,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,20:53:57.87,2025-09-23T13:53:57.8734080-07:00,2025-09-23T20:53:57.8734080Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,1a7b6156-206e-41a8-b077-191c52ff56fb,56.83949,-78.86851,4.68584,5.75842,8.46861,-14.27488,-2.35824,2.10651,-2.21336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-09-23,13:54:05.30,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,55.92753,3.674368,-3.21422,1353.600476,226.740379,1:30,5.95974,2.33085,3.81563,-80.0763,19.45674,16.46202,2.84211,0.59843,50.43551,-10.674808,-0.380879,0.718051,,,,,,,,,,,,-8.66638,9.21489,-1.97548,50,6.30039,3.93455,-80.35538,2.9074,-5.55661,12.29386,-26.26575,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,71a50120-98bf-11f0-b21e-1d9176606397,52.49273,,,5.49202,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,20:54:05.30,2025-09-23T13:54:05.3003776-07:00,2025-09-23T20:54:05.3003776Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,81dcacc6-7029-477c-b5c6-1751476b2085,56.67252,-81.36983,6.14693,5.97106,5.07476,-13.13287,-2.31907,4.39306,-2.7783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-09-23,13:54:30.26,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,56.44447,4.300564,-4.521181,1300.262813,229.17461,1:45,5.78688,1.98855,3.95728,-78.16729,18.81162,17.52788,3.43212,-0.91058,50.99959,-9.720447,-1.50618,0.708778,,,,,,,,,,,,-9.5528,8.73603,-1.4914,50,6.19639,5.79368,-81.01498,3.91623,-6.2677,11.84823,-26.44225,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,8081c890-98bf-11f0-b21e-1d9176606397,53.1795,,,5.44488,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,20:54:30.26,2025-09-23T13:54:30.2672896-07:00,2025-09-23T20:54:30.2672896Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,981b307b-0e81-4885-a142-1a91e14681dd,56.5328,-81.96481,5.92412,5.79747,6.03602,-13.22113,-1.976,6.29614,-3.13385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-09-23,14:01:33.55,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,74.84059,2.957716,-3.366346,1797.442296,232.284297,1:45,5.42347,1.4139,4.87744,-34.46529,18.19906,21.14257,5.35741,-0.01326,67.33067,-3.426505,0.345625,0.522312,,,,,,,,,,,,-11.14205,8.56934,-1.10029,50,5.6869,5.44625,-108.04097,4.50808,-13.05504,20.35609,-22.13344,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,7cb70f80-98c0-11f0-b21e-1d9176606397,72.16465,,,7.50992,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,21:01:33.55,2025-09-23T14:01:33.5529984-07:00,2025-09-23T21:01:33.5529984Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,358b801d-5d71-47b3-94d1-646cd029ac98,55.61689,-109.09412,10.17805,5.42405,5.65319,-11.06672,-1.39953,6.12167,-6.52752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-09-23,14:01:51.55,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,71.30685,0.072008,-4.351048,1742.611547,220.944885,1:15,5.54033,1.60284,4.78299,-35.72876,23.16135,18.05155,2.63139,-1.02513,63.76221,-6.570162,-1.18987,0.552322,,,,,,,,,,,,-10.04965,11.94599,-1.18278,50,5.51798,7.06609,-102.75493,-0.92281,-10.5333,20.15125,-19.65314,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,87761150-98c0-11f0-b21e-1d9176606397,68.24355,,,7.54464,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,21:01:51.55,2025-09-23T14:01:51.5500544-07:00,2025-09-23T21:01:51.5500544Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,0aeacf96-2180-4350-8d34-6c4849b7ae98,55.70694,-103.86809,10.07562,5.53897,0.16282,-9.82657,-1.58918,7.64795,-5.26665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-09-23,14:02:06.05,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,70.7421,-3.307052,-5.210189,1740.128929,,,5.90832,1.67011,4.48129,,,,0.18017,-1.05759,62.90092,-9.045277,-0.505877,0.563756,,,,,,,,,,,,-14.93359,16.7856,-1.14837,50,5.53174,8.16935,-101.57345,-6.76499,-15.13445,21.27522,-15.1627,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,90d200b0-98c0-11f0-b21e-1d9176606397,66.85953,,,7.84118,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,21:02:06.05,2025-09-23T14:02:06.0591104-07:00,2025-09-23T21:02:06.0591104Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,8e3a78af-a24b-41df-bcdd-8c61c5c5bcbd,56.01434,-102.82547,10.63761,5.9036,-5.87268,-7.58135,-1.65533,9.05999,-7.56723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
7,2025-09-23,14:02:56.38,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,73.0768,-1.940804,-4.636084,1749.368443,224.349039,1:30,5.52693,1.38385,5.00663,-36.10967,18.89257,16.50454,0.67898,-1.62676,66.42745,-8.574816,-1.732487,0.533779,,,,,,,,,,,,-9.50166,10.52717,-0.95138,50,5.3115,7.90195,-105.4747,-4.69105,-10.60961,19.41311,-20.41936,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,ae13ee90-98c0-11f0-b21e-1d9176606397,70.6143,,,6.64934,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,21:02:56.38,2025-09-23T14:02:56.3879424-07:00,2025-09-23T21:02:56.3879424Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,3b090fe7-89fe-4be5-a550-e6a1efd5539c,55.49084,-106.48052,9.70656,5.52714,-3.6331,-10.20968,-1.37503,8.45164,-5.30481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-09-23,14:03:08.83,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,74.31862,-2.874994,-5.127889,1764.90568,231.142079,1:45,5.49109,1.53095,4.8169,-35.83974,17.9904,19.80962,-0.23228,-1.6889,67.44417,-9.423537,-1.656074,0.528061,,,,,,,,,,,,-11.39835,10.32473,-1.03846,50,5.17406,8.82597,-107.09996,-6.54569,-13.07682,20.61357,-20.32891,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,b593f200-98c0-11f0-b21e-1d9176606397,71.37893,,,6.87445,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,21:03:08.83,2025-09-23T14:03:08.8396288-07:00,2025-09-23T21:03:08.8396288Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,04f1aeb3-1154-4fc6-8751-cf0204c22dc7,55.68359,-108.18835,10.30678,5.49134,-5.47233,-10.16446,-1.52269,9.51643,-6.53841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-09-23,14:03:52.85,,,"Lorca, Cruz",1000404323,Right,SAN_BAR3,"Condon, Matthew",10180699,Right,SAN_BAR1,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,76.03026,-1.27242,-2.132561,1783.415427,211.093746,1:00,5.4691,1.42441,4.89333,-29.14238,21.53375,11.90902,1.83588,0.39857,69.05805,-6.671256,-0.035398,0.512358,,,,,,,,,,,,-6.39422,11.48115,-1.22535,50,5.32069,3.59039,-110.01393,-3.34856,-7.78573,20.69858,-18.19443,SAN_BAR3,SAN_BAR1,PershingPark,TeamExclusive,Team,20250923-PershingPark-Private-1,cfd34e40-98c0-11f0-b21e-1d9176606397,73.56668,,,6.97221,,,,,,,7efe77df-e911-4f45-a17d-b8be9f308c0e,2025-09-23,21:03:52.85,2025-09-23T14:03:52.8555008-07:00,2025-09-23T21:03:52.8555008Z,,v3,,,,"Adderley, Zeke",1000404318,Right,SAN_BAR3,0f05c3d4-4923-4b82-b6ab-bfc2dfec321a,55.60141,-111.06281,10.34929,5.46702,-2.42658,-9.09721,-1.41729,3.98492,-3.89286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
