PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-03,16:43:49.47,1,1,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,89.15323,-3.578517,-4.244666,2514.222346,212.87916,1:00,6.54246,1.87336,6.179,-13.77615,21.90438,13.26335,2.07619,-0.94861,79.9795,-6.282862,-1.860851,0.429919,,,,,,,,,,,,-8.22835,12.88225,-1.55826,50,6.26374,8.99823,-128.75313,-8.38075,-13.54903,31.48499,-10.96172,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,76cc6a60-2878-11f0-a4d2-1944a5005d00,87.67327,,,9.17373,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:43:49.47,2025-05-03T16:43:49.4736896-07:00,2025-05-03T23:43:49.4736896Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,dd82205a-19d0-4c59-bac2-8cb7b845d21e,54.31948,-129.80511,15.74249,6.53763,-8.01449,-5.48086,-1.86647,9.45093,-6.77451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-03,16:44:03.95,1,2,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,,87.252,-2.955902,-5.603804,2419.74575,225.185681,1:30,6.24972,2.12202,6.55059,-19.6669,16.80257,15.59828,1.8847,-1.73349,79.04895,-6.725133,-2.788146,0.434646,,,,,,,,,,,,-9.83595,10.08595,-1.73931,50,6.03565,11.76141,-126.03731,-7.03928,-15.67366,27.8548,-16.10204,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,7f6075e0-2878-11f0-a4d2-1944a5005d00,86.71979,,,8.20306,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:44:03.95,2025-05-03T16:44:03.9566848-07:00,2025-05-03T23:44:03.9566848Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,f252cee2-49d7-4b80-9e57-26e67b5cc34e,53.94959,-126.90718,13.9274,6.24762,-6.53643,-8.05102,-2.11425,12.25088,-7.83683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-03,16:44:13.69,1,3,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,77.60157,-3.419934,-6.678584,2093.045594,91.352566,9:00,6.35699,1.90992,5.75579,-47.0164,2.16272,-3.59803,-0.77027,-4.63539,69.60615,-11.972263,-7.316718,0.504733,,,,,,,,,,,,-0.81232,2.9687,-1.35097,50,6.04262,13.17404,-111.38013,-8.14757,-0.97951,27.46941,-28.59439,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,852f1fd0-2878-11f0-a4d2-1944a5005d00,74.67797,,,7.99542,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:44:13.69,2025-05-03T16:44:13.6939520-07:00,2025-05-03T23:44:13.6939520Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,f5246410-7cb5-432e-ae92-4f288dcf370e,54.74357,-112.54395,13.73471,6.36214,-6.93609,-14.2972,-1.91001,13.21554,-0.48976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-03,16:44:36.71,1,4,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,87.55815,-3.461972,-5.580384,2446.999841,215.622641,1:15,6.45854,1.93351,6.22301,-15.30387,21.97982,14.6543,1.96954,-2.01098,78.05055,-6.466609,-2.952933,0.439472,,,,,,,,,,,,-9.47619,12.97957,-1.52136,50,6.19019,11.71498,-126.14014,-8.00577,-14.8874,31.61842,-11.78277,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,92e3e200-2878-11f0-a4d2-1944a5005d00,85.76765,,,9.5076,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:44:36.71,2025-05-03T16:44:36.7177728-07:00,2025-05-03T23:44:36.7177728Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,3b4b6853-ec29-456c-9385-e03ed63855a1,54.27417,-127.20699,15.80921,6.45361,-7.6082,-5.89138,-1.92512,12.2173,-7.4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-03,16:44:46.89,1,5,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,76.17555,-1.409048,-1.052782,1941.776065,50.986805,7:45,6.30621,2.44282,5.60824,-56.57078,-4.98918,-9.23217,0.27617,0.6906,66.88919,-11.809855,-2.708314,0.516915,,,,,,,,,,,,4.21544,-1.27768,-2.34653,50,6.14973,2.37291,-109.95521,-4.51289,4.84364,30.60603,-33.64215,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,98feb020-2878-11f0-a4d2-1944a5005d00,72.91813,,,9.28636,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:44:46.89,2025-05-03T16:44:46.8981248-07:00,2025-05-03T23:44:46.8981248Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,c7ca138f-db4b-4e1c-8079-ec6576741388,54.88843,-111.30759,15.30302,6.3163,-3.02636,-16.82107,-2.44665,2.15888,2.42182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-03,16:45:02.31,1,6,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,78.83818,-1.722241,-1.920384,1905.791272,240.771744,2:00,6.21031,2.1924,5.88586,-43.669,3.65083,2.56965,0.9705,0.62252,69.31721,-9.861779,-1.458255,0.4951,,,,,,,,,,,,-2.12843,3.29717,-2.03877,50,6.04728,3.71327,-113.80461,-4.78668,-2.64805,30.84512,-28.07194,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,a230d060-2878-11f0-a4d2-1944a5005d00,76.13094,,,9.52097,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:45:02.31,2025-05-03T16:45:02.3122944-07:00,2025-05-03T23:45:02.3122944Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,cd4f8c85-c990-4380-b9ec-03e9cd6076c0,54.60628,-115.0463,15.42256,6.21723,-3.65662,-14.03597,-2.19039,3.81987,-1.32403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-03,16:45:14.52,1,7,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,89.06287,1.997421,1.091502,2396.140546,219.214059,1:15,6.4192,2.08308,5.99082,-14.65245,21.5197,16.39891,7.05048,4.46139,78.92132,-0.900854,4.035817,0.432871,,,,,,,,,,,,-7.73496,10.55119,-2.17633,50,6.56807,-3.22098,-128.82529,4.18618,-12.61921,34.04027,-14.96034,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,a956ccf0-2878-11f0-a4d2-1944a5005d00,87.07543,,,10.14155,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:45:14.52,2025-05-03T16:45:14.5271296-07:00,2025-05-03T23:45:14.5271296Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,d5e63eb8-2a6b-46fd-aab6-4332a7acc88c,54.4995,-130.00878,17.02014,6.41349,4.70631,-7.48017,-2.07197,-2.78225,-6.30961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-03,16:45:30.81,1,8,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,90.77641,-3.049517,-2.354678,2506.466529,213.849022,1:15,6.42776,2.03447,6.22192,-11.5656,22.78552,14.36776,2.6449,1.05771,81.0816,-5.362316,0.237442,0.421834,,,,,,,,,,,,-8.19418,13.19603,-1.86473,50,6.19311,4.7835,-131.36609,-7.22165,-13.97674,34.02793,-9.6657,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,b323cda0-2878-11f0-a4d2-1944a5005d00,89.35364,,,9.6948,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:45:30.81,2025-05-03T16:45:30.8100000-07:00,2025-05-03T23:45:30.8100000Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,08fb8562-cb79-432e-9179-81f250c3144b,54.27578,-132.46902,17.01397,6.42211,-6.90837,-4.83285,-2.02711,5.23652,-6.98837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48849,,0.822477,,-0.59785,2.45375,-1.0678,-0.10775,6.28014,0.55264,,,,-0.01496,106.30347,-8.48489,6.28633,6.87705,-10.92439,0.51114,-5.35479,3.07849,High,High,High,,,High,High,Medium
9,2025-05-03,16:46:04.71,1,9,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,79.43397,-3.006798,-2.803859,2070.622224,156.78893,11:15,6.21239,2.1313,5.8844,-37.21317,7.04319,-2.45087,0.31306,-0.67887,73.71148,-9.80675,-3.243794,0.478806,,,,,,,,,,,,0.52567,4.76866,-1.90327,50,5.9473,5.72985,-115.21297,-7.2004,0.70921,20.65645,-25.74035,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,c755a230-2878-11f0-a4d2-1944a5005d00,78.7218,,,5.72249,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:46:04.71,2025-05-03T16:46:04.7121408-07:00,2025-05-03T23:46:04.7121408Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,735085d0-b7e7-446a-848f-b194490947a8,54.61986,-116.03831,10.32823,6.21445,-6.17194,-12.87018,-2.13164,5.70152,0.35461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-03,16:46:31.18,1,10,"Kester-Johnson, Trevor",1000322757,Left,SAN_BAR1,"Pone, Nate",1000242432,Right,FUL_COL,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,90.11911,-3.502515,-4.20902,2478.626214,215.666022,1:15,6.26925,1.89414,6.489,-12.91335,21.71521,14.59131,1.96471,-0.76125,80.517,-6.070682,-1.570611,0.423534,,,,,,,,,,,,-9.06882,12.9502,-1.60402,50,6.01649,8.98985,-130.2055,-8.2461,-15.19733,33.4171,-10.47245,SAN_BAR1,FUL_COL,PershingPark,JUCO,NJCAA,20250503-PershingPark-3,d7266690-2878-11f0-a4d2-1944a5005d00,88.99501,,,9.60211,,,,,,,d9678486-7786-464f-bbb1-6c4637cbbb81,2025-05-03,23:46:31.18,2025-05-03T16:46:31.1823872-07:00,2025-05-03T23:46:31.1823872Z,,v3,,,,"Camberg, Aidan",10311235,Right,SAN_BAR1,0e382d50-62c7-403b-90eb-1315d7edf085,54.00989,-131.23059,16.70855,6.26452,-7.92485,-5.23622,-1.88694,9.45603,-7.59866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
