PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-03,10:20:01.71,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,49.93442,-1.940063,-7.257817,1217.483299,,,5.78098,1.30961,26.12053,,,,2.13099,-1.39483,45.04951,-11.04565,-2.11046,0.480971,,,,,,,,,,,,-26.03706,20.60111,-3.49556,50,5.84039,11.8905,-75.74917,1.95355,-13.93902,15.98165,-21.14518,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,d93224a0-2842-11f0-97e6-4f5374946a3d,78.36734,,,4.88491,,,,,,,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:01.71,2025-05-03T10:20:01.7130000-07:00,2025-05-03T17:20:01.7130000Z,,v3,,,,,,Undefined,SAN_BAR1,fd12785d-7f97-474a-b0ea-7083e59ac56a,34.38007,-72.37867,7.99083,5.78214,-2.50593,-10.57259,-1.29786,8.95079,-6.96951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
2,2025-05-03,10:20:06.14,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,46.0742,1.632051,-2.481086,1185.3963,222.015305,1:30,5.34523,0.92631,26.9327,-41.13065,5.64587,4.15284,2.83487,-0.12114,43.94623,-10.731446,-1.24653,0.492249,86.78081,28.264889,-7.339415,2858.585764,109.76851,50.48441,-7.13251,297.00317,294.03095,0.504291,4.216142,-6.49863,7.98504,-1.71126,50,4.08633,3.6512,-69.4442,8.6529,-3.14265,8.48147,-28.31259,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,dbcc7e90-2842-11f0-97e6-4f5374946a3d,76.57183,59.3137,,2.12797,,,,2.19051,3.03422,0.10067,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:06.14,2025-05-03T10:20:06.1480000-07:00,2025-05-03T17:20:06.1480000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,5388004d-9d29-4fbf-975b-fba6f2b67d1e,33.57435,-67.40823,4.24073,5.34771,1.85649,-14.1563,-0.92533,2.89681,-1.57132,218.108707,2.19219,111.14382,-20.16934,4.46954,-0.70477,0.05082,-0.00152,0.00145,-0.00021,3.03478,60.25265,-17.36837,0.27684,0.53551,-0.32371,0.1047,-0.0169,0.00105,0.10028,-14.31151,10.13286,-3.65911,1.01809,-0.23569,0.04683,-0.00654,0.00041,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-05-03,10:20:16.28,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,47.53065,1.433436,-2.004272,1184.212066,237.017069,2:00,5.17196,0.98015,26.64964,-40.69171,3.76433,4.39949,2.59333,0.2114,45.56139,-10.665525,-0.707207,0.479885,,,,,,,,,,,,-6.55701,5.31835,-1.61978,50,4.02085,3.18708,-71.48912,8.40768,-3.39064,8.30216,-29.42392,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,e1c6f370-2842-11f0-97e6-4f5374946a3d,78.54478,,,1.96927,,,,,,,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:16.28,2025-05-03T10:20:16.2870000-07:00,2025-05-03T17:20:16.2870000Z,,v3,,,,,,Undefined,SAN_BAR1,fbad091a-e166-4ed7-8dde-28386dcb6b74,33.85813,-69.58929,4.15108,5.17442,1.67445,-14.71196,-0.97924,2.41118,-1.69532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-03,10:20:21.07,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,46.27829,0.993158,-2.944724,1242.986558,226.38918,1:30,5.51441,0.80242,26.97416,-40.21419,6.16032,5.32488,2.72076,-0.40605,44.08251,-11.106596,-1.361974,0.49013,88.15152,4.057089,-12.664745,1841.223138,,,,70.71546,70.71546,-12.714569,0.578968,-8.29382,8.92158,-1.74288,50,4.45315,4.41577,-69.82004,7.77423,-4.03731,8.87798,-27.83115,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,e4b1de60-2842-11f0-97e6-4f5374946a3d,76.90301,3.72882,,2.19578,,,,2.3842,2.93162,0.41264,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:21.07,2025-05-03T10:20:21.0740000-07:00,2025-05-03T17:20:21.0740000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,13ab6794-decd-48b9-ab33-c55ec1cb696b,33.53274,-67.69377,4.43899,5.51687,1.10867,-13.91557,-0.80109,3.44883,-2.01865,20.6903,2.4061,125.31617,-17.89709,,,,,,,2.96579,8.34781,-23.36072,,,,,,,0.4155,-28.34276,1.27516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
5,2025-05-03,10:20:26.00,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,47.44434,2.125026,-3.99592,1196.636189,255.674428,2:30,5.28994,0.97417,26.58354,-41.39467,3.7615,10.78064,3.04962,-0.39841,45.13456,-10.18625,-0.828336,0.483649,68.45796,-21.672111,-15.510938,,,,,10.09421,9.80532,-9.756808,0.08549,-15.78009,5.11831,-2.27524,50,3.9484,6.62397,-71.31433,9.25889,-8.07084,8.72545,-29.55625,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,e7a0c0f0-2842-11f0-97e6-4f5374946a3d,77.93352,3.18493,,2.30978,,,,2.22537,3.18493,0.43269,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:26.00,2025-05-03T10:20:26.0010000-07:00,2025-05-03T17:20:26.0010000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,692eee2f-baaa-42da-ba8b-8c849efd7b49,33.92454,-69.31957,4.36272,5.29275,2.50191,-14.77812,-0.97182,4.77886,-4.03542,180,2.2195,90.33616,,,,,,,,3.18736,-37.25505,,,,,,,,0.43432,-25.07101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2025-05-03,10:20:32.63,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,46.22294,1.899019,-1.758482,1144.037385,250.732159,2:15,5.33476,0.82941,26.7679,-43.874,2.80921,5.30579,2.75088,0.27915,44.35981,-11.182799,-0.186918,0.491758,82.06557,-2.212287,-35.963888,4187.376075,,,,35.03743,33.08405,-34.66474,0.282445,-7.78473,3.93047,-1.42107,50,3.97387,2.95215,-69.55535,9.33891,-3.80687,7.93137,-30.25198,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,eb95c8e0-2842-11f0-97e6-4f5374946a3d,76.64828,3.07377,,1.86314,,,,2.59066,3.07377,-0.34153,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:32.63,2025-05-03T10:20:32.6320000-07:00,2025-05-03T17:20:32.6320000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,7a2757fc-36d4-4349-b70e-83c93db40445,33.74017,-67.67586,3.96569,5.33752,2.17011,-15.12599,-0.82839,2.05003,-1.90344,,2.59264,97.25445,-15.61214,,,,,,,3.07671,-4.78467,-21.66292,,,,,,,-0.34125,-70.6462,4.5913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
7,2025-05-03,10:20:42.16,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,45.60697,0.748115,-1.691717,1182.728175,225.458218,1:30,5.20429,0.86844,26.61877,-43.03428,5.52059,4.52563,2.04234,0.28646,43.75684,-12.011485,-0.35661,0.50152,92.10262,14.513569,-44.022265,3054.201425,76.08805,7.88411,-79.43933,140.66776,140.66776,-47.573561,1.235412,-6.6765,7.90201,-1.42081,50,4.211,2.70345,-68.73275,7.56647,-3.16877,8.1769,-28.42363,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,f13ec260-2842-11f0-97e6-4f5374946a3d,75.15648,11.43901,,1.85012,,,,3.4535,2.41122,-0.25054,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:42.16,2025-05-03T10:20:42.1600000-07:00,2025-05-03T17:20:42.1600000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,fba49dd7-2ddc-49a8-ae04-cea18e9a8317,33.88869,-66.78854,4.08845,5.20661,0.80824,-14.21181,-0.86759,1.95002,-1.58439,,3.4535,94.03482,-20.45713,4.57263,-1.20982,0.32281,-0.08459,0.01739,-0.00194,2.41122,33.8532,-34.62384,6.07781,-1.63124,0.43899,-0.11289,0.02337,-0.00261,-0.25054,-90.87902,7.48434,-1.9152,0.50185,-0.13403,0.03437,-0.00704,0.00078,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
8,2025-05-03,10:20:46.96,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,48.66372,-3.08719,-6.410468,1232.43301,,,6.0518,1.50287,26.3584,,,,2.2545,-1.53097,44.03224,-10.497856,-4.178058,0.489461,,,,,,,,,,,,-13.68064,31.50187,-3.3926,50,6.49521,9.40089,-74.08423,-0.26396,-6.96939,15.67165,-16.12593,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,f40b9e00-2842-11f0-97e6-4f5374946a3d,77.00809,,,4.63147,,,,,,,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:46.96,2025-05-03T10:20:46.9650000-07:00,2025-05-03T17:20:46.9650000Z,,v3,,,,,,Undefined,SAN_BAR1,eb8f5177-6583-44d5-a8d6-482353027117,34.14611,-70.65098,7.83583,6.05041,-3.79674,-8.06296,-1.50035,7.87408,-3.48469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
9,2025-05-03,10:20:51.84,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,48.09382,-5.532991,-7.58659,1255.905894,,,6.25854,1.64373,26.59038,,,,-0.57014,-4.55408,49.29283,-17.578159,-14.075805,0.475907,,,,,,,,,,,,29.99187,0.69429,-3.35311,50.00014,6.98366,5.65427,-70.81195,0.47698,15.79761,5.24747,-31.80835,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,f6e794d0-2842-11f0-97e6-4f5374946a3d,79.20119,,,-1.19901,,,,,,,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:51.84,2025-05-03T10:20:51.8440000-07:00,2025-05-03T17:20:51.8440000Z,,v3,,,,,,Undefined,SAN_BAR1,db41e06e-9fa0-4352-b50a-3ea93ad31285,33.91965,-69.61012,2.62373,6.25865,-6.80812,-15.90417,-1.64378,9.27241,7.89881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
10,2025-05-03,10:20:56.12,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,47.20318,1.371589,-3.842843,1218.604342,248.505535,2:15,5.2583,1.00807,26.9847,-39.67691,4.39662,8.97154,2.72241,-0.40106,45.37608,-10.529226,-1.179132,0.477816,95.09096,19.78755,-16.22873,6036.001137,104.26107,31.31039,-35.06365,300.27734,299.40666,-23.756703,3.027782,-13.50666,6.31552,-2.27937,50,4.08,6.21442,-70.80843,8.41971,-6.89921,7.62334,-28.94808,SAN_BAR1,,PershingPark,,,20250503-PershingPark-BP-1,f997c0b0-2842-11f0-97e6-4f5374946a3d,78.88492,35.26351,,1.8271,,,,2.91078,3.07884,0.35973,8dc5232f-8fe6-4046-b022-a155c83c813f,2025-05-03,17:20:56.12,2025-05-03T10:20:56.1290000-07:00,2025-05-03T17:20:56.1290000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,c0a7deec-1af4-4f56-acf0-a13acf91f553,33.52358,-69.01175,3.81167,5.26039,1.59722,-14.47404,-1.00636,4.58841,-3.44961,115.33612,2.91102,125.9923,-19.20427,3.8335,-0.58191,-0.01442,0.03901,-0.01073,0.00108,3.07866,47.22145,-19.00749,1.58161,-0.41606,0.16618,-0.05587,0.01181,-0.00107,0.35991,-36.68375,-3.53902,1.51276,-0.3445,0.04932,-0.00753,0.00155,-0.00017,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
