PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-02,11:23:16.65,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,46.65998,-3.160252,-0.29401,1156.191413,,,5.78832,-0.74106,28.06087,,,,1.4879,0.35609,42.75179,-12.942489,4.35864,0.481258,78.18194,27.231511,16.970778,3647.366205,101.81354,39.45458,41.64108,235.76005,195.9789,29.35719,3.364854,-21.84651,22.62911,0.36885,50,6.07032,2.81211,-72.02833,1.55458,-10.42705,15.43335,-21.37346,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,848bedc0-2782-11f0-bbec-f5883ecb6882,78.32071,40.83471,,3.90819,,,,3.16005,1.98589,-0.51746,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:23:16.65,2025-05-02T11:23:16.6586368-07:00,2025-05-02T18:23:16.6586368Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,8d26be43-168d-495d-9010-c37bca0755dd,32.44325,-68.16276,7.71667,5.78926,-3.79881,-10.68673,0.74613,0.20046,-5.21353,238.989221,3.15996,97.52304,-19.743,4.77712,-1.24461,0.37678,-0.11471,0.02187,-0.00168,1.98625,52.45581,-19.66904,1.26937,0.24153,-0.27931,0.1157,-0.02272,0.00173,-0.51753,29.76247,5.47776,-2.85041,0.89547,-0.19806,0.03121,-0.00279,9E-05,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,Medium,Medium,,,
2,2025-05-02,11:23:33.51,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,47.43352,-1.319845,-1.084624,1129.463887,,,6.18113,-0.21748,27.64365,,,,2.94393,0.44395,43.04454,-10.821461,3.501249,0.479754,,,,,,,,,,,,-21.67253,21.88859,-0.3626,50,5.95295,3.71907,-73.19907,3.52375,-10.67562,15.98854,-21.39198,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,8f588420-2782-11f0-bbec-f5883ecb6882,78.5662,,,4.38897,,,,,,,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:23:33.51,2025-05-02T11:23:33.5128576-07:00,2025-05-02T18:23:33.5128576Z,,v3,,,,,,Undefined,SAN_BAR1,efccf821-1465-4947-a2f8-d69cc2dfd55d,32.85986,-69.35425,7.99427,6.1818,-1.62045,-10.69599,0.22306,1.15187,-5.33781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
3,2025-05-02,11:23:38.11,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,44.93603,3.05467,0.973942,1182.964469,275.776718,3:15,5.6876,-0.40278,,-46.83676,0.45972,3.2902,3.48081,0.4117,43.5556,-11.101422,1.96714,0.494978,,,,,,,,,,,,-4.4915,0.35209,0.62154,50,3.80072,-0.60131,-67.39291,11.52503,-2.0941,6.37927,-32.0099,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,91f7e720-2782-11f0-bbec-f5883ecb6882,76.14972,,,1.38043,,,,,,,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:23:38.11,2025-05-02T11:23:38.1159424-07:00,2025-05-02T18:23:38.1159424Z,,v3,,,,,,Undefined,SAN_BAR1,9cdc303b-f4bc-438c-b0bd-53ebcb1b911b,33.19789,-65.78324,3.18963,5.68978,3.448,-16.00495,0.40315,-1.12971,-1.04705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,High,Medium,,,,,
4,2025-05-02,11:23:44.41,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,48.35941,-3.518638,0.908212,1207.611701,,,6.18884,-0.4774,27.15258,,,,2.05451,1.03245,44.01218,-11.579939,4.510882,0.478649,,,,,,,,,,,,-15.88229,27.8508,0.55322,50,6.70772,0.61693,-74.32072,-0.19428,-8.08885,16.2646,-17.98963,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,95adea40-2782-11f0-bbec-f5883ecb6882,78.74754,,,4.34722,,,,,,,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:23:44.41,2025-05-02T11:23:44.4139520-07:00,2025-05-02T18:23:44.4139520Z,,v3,,,,,,Undefined,SAN_BAR1,0b4194a6-4a8d-462a-8789-26b356d10d59,33.35042,-70.58308,8.1323,6.18807,-4.32833,-8.99482,0.48141,-1.2419,-4.04442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
5,2025-05-02,11:23:55.27,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,46.39056,-3.987596,1.572699,1209.482457,,,6.29523,-0.32182,27.65878,,,,1.88059,1.23482,42.4866,-12.336782,4.101836,0.490394,,,,,,,,,,,,-10.83804,31.15576,0.64761,50,6.9216,-0.67844,-71.25108,-0.37554,-5.09875,14.60712,-17.51681,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,9c4ba400-2782-11f0-bbec-f5883ecb6882,76.86149,,,3.90396,,,,,,,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:23:55.27,2025-05-02T11:23:55.2726016-07:00,2025-05-02T18:23:55.2726016Z,,v3,,,,,,Undefined,SAN_BAR1,80354e21-ea1d-44ec-bb08-c4fd2b0b5c5c,32.84381,-67.64253,7.30356,6.29431,-4.70291,-8.75841,0.32442,-1.93804,-2.54938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
6,2025-05-02,11:23:59.54,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,47.35623,-3.145955,1.032374,1216.023866,,,6.65646,-0.68962,27.62004,,,,2.96867,0.20757,43.10063,-10.598248,2.23421,0.480367,81.9459,13.127065,25.518962,2460.704626,94.95497,13.69125,55.52968,178.76681,147.79236,33.87928,1.837226,-4.96607,32.32836,0.93068,50,7.08685,-0.69889,-72.75428,0.17451,-2.44016,15.10514,-16.28891,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,9ed36050-2782-11f0-bbec-f5883ecb6882,78.4659,14.29007,,4.2556,,,,2.24278,3.15759,0.32962,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:23:59.54,2025-05-02T11:23:59.5410944-07:00,2025-05-02T18:23:59.5410944Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,83ae3096-22c0-42f4-8d27-050a0c013016,32.88165,-69.10886,7.55257,6.65461,-3.7566,-8.14446,0.69095,-1.2878,-1.22008,,2.24278,105.62776,-18.90014,3.5734,-0.73602,0.1373,-0.02525,0.00377,-0.00029,3.15759,27.29585,-17.68718,1.3261,-0.22137,0.04131,-0.00575,0.00086,-8E-05,0.32962,50.42477,3.75433,-1.53407,0.45383,-0.11145,0.02356,-0.00368,0.0003,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,High,,,
7,2025-05-02,11:24:13.73,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,48.05877,-3.461399,0.336887,1328.214348,,,6.02395,-0.36655,27.4491,,,,1.86453,0.8991,43.81127,-11.857933,4.251966,0.476845,84.00721,28.720705,-5.281189,2394.164093,109.93786,50.45212,-3.69412,312.54219,306.29324,5.562613,4.413249,-17.83284,26.56293,0.24859,50,6.50222,1.5759,-73.97479,0.17201,-8.99152,16.16564,-18.78073,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,a742a5c0-2782-11f0-bbec-f5883ecb6882,79.04543,62.20995,,4.2475,,,,3.88178,2.36689,-0.72247,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:24:13.73,2025-05-02T11:24:13.7319936-07:00,2025-05-02T18:24:13.7319936Z,FlyBall,v3,,,,,,Undefined,SAN_BAR1,41c3e08d-b882-45d5-9af8-116f9b761f0a,33.05473,-70.17412,8.08282,6.0236,-4.24349,-9.39037,0.37059,-0.53808,-4.49576,,3.8817,107.59821,-16.9555,3.69991,-0.84858,0.21636,-0.04963,0.00715,-0.00043,2.36803,59.17458,-15.87928,0.4859,0.29386,-0.2158,0.06796,-0.01026,0.0006,-0.72244,-9.94814,8.22464,-2.04154,0.50996,-0.12887,0.02694,-0.00354,0.0002,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,High,,,
8,2025-05-02,11:24:20.71,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,47.83253,-5.17385,1.305552,2609.512759,,,6.29218,-0.53851,27.94436,,,,1.44887,0.96965,43.88468,-12.802205,4.245724,0.471604,,,,,,,,,,,,-12.63902,30.57557,0.77438,50,7.32199,-0.17342,-73.2549,-2.15937,-6.31891,15.05201,-16.88771,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,ab779ce0-2782-11f0-bbec-f5883ecb6882,79.9239,,,3.94785,,,,,,,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:24:20.71,2025-05-02T11:24:20.7152128-07:00,2025-05-02T18:24:20.7152128Z,,v3,,,,,,Undefined,SAN_BAR1,eb548642-5ad7-4bd0-b457-841a7399cb90,32.55448,-69.57802,7.52601,6.29063,-6.28468,-8.44386,0.54349,-1.717,-3.15946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
9,2025-05-02,11:24:24.35,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,46.64626,-0.982405,-1.11757,1252.670388,,,6.19642,-0.19832,28.08393,,,,3.08036,0.46094,42.85626,-10.828827,3.560867,0.477985,,,,,,,,,,,,-22.17974,20.59682,-0.42332,50,5.79929,3.8441,-71.74796,4.38012,-10.69493,14.0604,-22.24239,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,ada97100-2782-11f0-bbec-f5883ecb6882,78.85701,,,3.79,,,,,,,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:24:24.35,2025-05-02T11:24:24.3515904-07:00,2025-05-02T18:24:24.3515904Z,,v3,,,,,,Undefined,SAN_BAR1,da507cea-78f3-45ca-86ca-4b4e71f8f460,32.41927,-68.21573,7.0302,6.1978,-1.20758,-11.12119,0.20491,1.15733,-5.34747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
10,2025-05-02,11:24:34.42,,,,,Undefined,SAN_BAR1,"Cekada, Bradley",1000371824,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,48.0598,-3.70245,3.217384,1303.915298,,,6.37646,-0.96876,27.43261,,,,2.46022,1.03906,43.73237,-10.748518,4.040516,0.477197,72.66139,17.803823,1.993572,1706.168333,109.45433,21.22762,10.93836,198.57164,197.82309,9.275204,2.465012,-2.05484,33.04746,1.87466,50,7.00116,-3.71966,-73.66545,-0.82878,-1.03467,15.51961,-15.53396,SAN_BAR1,,PershingPark,,,20250502-PershingPark-BP-1,b397b0e0-2782-11f0-bbec-f5883ecb6882,78.98713,21.26272,,4.32743,,,,2.87249,2.73232,-0.93671,1d9e758d-9610-4005-9ef4-d267fce1b955,2025-05-02,18:24:34.42,2025-05-02T11:24:34.4242176-07:00,2025-05-02T18:24:34.4242176Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,a72f8c8a-8274-4207-8947-6e13e2ad3b8d,33.06965,-70.0078,7.7598,6.37442,-4.48981,-7.76698,0.96928,-3.96351,-0.51733,232.464653,2.87252,101.40302,-14.11054,2.81619,-0.43794,-0.00987,0.03786,-0.01202,0.00141,2.73228,32.58687,-14.8315,0.44715,-0.05517,0.08804,-0.05302,0.01602,-0.00189,-0.93672,3.53037,7.07312,-2.1131,0.51869,-0.08553,0.0046,0.00177,-0.00034,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,High,,,
