PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-03-19,16:03:15.10,1,1,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Takahashi, Keito",1000400870,Right,WES_HIL9,Undefined,1,Top,0,0,0,Fastball,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.8751,-2.40331,-0.423482,2334.860796,154.572761,11:15,6.26178,-0.12344,5.31892,-18.74718,18.27111,-7.99642,2.44253,-1.18727,79.53435,-5.957083,-1.843646,0.437905,69.70333,37.865806,150.513082,3052.524387,,,,,29.51842,,,3.84784,10.38536,0.16781,50,6.03112,1.31855,-128.55641,-5.99142,6.28845,32.47293,-15.20143,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,572fdfa0-0516-11f0-ae8d-2506e70ec9ec,86.07454,20.91679,,9.34074,,,,0.37288,2.2099,1.26981,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:03:15.10,2025-03-19T16:03:15.1070000-07:00,2025-03-19T23:03:15.1070000Z,,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,c2802fc5-e9d8-419c-beb9-492effe9f6d7,55.17846,-129.85788,16.23646,6.25904,-5.38217,-7.60071,0.12002,1.06652,3.14423,345.366436,0.37548,-70.34893,4.95929,,,,,,,2.22687,62.14118,-32.80827,,,,,,,1.27242,39.63292,-6.26221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
2,2025-03-19,16:03:35.45,1,2,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Takahashi, Keito",1000400870,Right,WES_HIL9,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.65952,-1.398484,-0.305925,2142.206729,124.660315,10:15,6.28579,-0.19561,5.27175,-23.96395,13.22694,-17.07048,2.97484,-1.90552,79.49405,-5.871005,-3.335148,0.438924,,,,,,,,,,,,8.3441,7.49567,0.23632,50,6.14094,1.48713,-128.32655,-3.97147,13.60234,32.10123,-19.95485,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,6330fe60-0516-11f0-ae8d-2506e70ec9ec,85.87455,,,9.16547,,,,,,,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:03:35.45,2025-03-19T16:03:35.4580000-07:00,2025-03-19T23:03:35.4580000Z,,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,3e528d84-2caf-4806-9a22-33e145586ba5,55.22529,-129.62708,16.05061,6.28546,-3.16303,-9.97742,0.18723,0.93605,6.80117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-03-19,16:03:51.76,1,3,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Takahashi, Keito",1000400870,Right,WES_HIL9,Undefined,1,Top,0,1,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,77.03238,0.388427,-0.412374,2512.488253,303.942736,4:15,6.30761,0.02364,4.62243,-56.23885,-6.278,11.91178,1.99033,0.62424,70.20482,-9.698877,1.681881,0.508729,72.12033,-11.088452,-41.647019,,,,,11.26124,11.26124,-41.050309,0.095896,-5.96134,-2.70851,0.00705,50,6.29553,0.30082,-111.61149,-1.3418,-7.41891,22.60173,-35.5448,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,6d0ec7f0-0516-11f0-ae8d-2506e70ec9ec,74.0914,1.95565,,6.82756,,,,1.0359,1.95565,-0.76429,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:03:51.76,2025-03-19T16:03:51.7620000-07:00,2025-03-19T23:03:51.7620000Z,GroundBall,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,717f9b0d-0153-4207-afe5-fa72d972a730,55.88048,-112.79602,11.30087,6.31703,0.52107,-17.7724,-0.01891,0.68963,-3.70946,180,1.03296,77.75677,,,,,,,,1.95642,-20.39336,,,,,,,,-0.76167,-69.14989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
4,2025-03-19,16:04:23.90,2,1,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Kato, Teruki",1000400883,Left,WES_HIL9,Undefined,1,Top,1,0,0,Fastball,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.6794,-2.424584,0.932203,2201.633461,154.062959,11:15,6.28543,-0.07366,5.3745,-18.09131,18.22532,-8.28729,2.50295,0.10981,81.00349,-5.819804,-0.54122,0.433735,,,,,,,,,,,,4.39933,10.17217,-0.00393,50,6.05548,-1.71611,-128.57697,-6.02757,7.35938,26.83839,-15.15769,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,802d7ed0-0516-11f0-ae8d-2506e70ec9ec,86.90205,,,7.67591,,,,,,,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:04:23.90,2025-03-19T16:04:23.9070000-07:00,2025-03-19T23:04:23.9070000Z,,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,42d23f37-bdd2-4673-8abe-f0caad12fb7d,55.1253,-129.64238,13.41919,6.28281,-5.42585,-7.57884,0.06999,-2.00826,3.67969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-03-19,16:04:38.47,2,2,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Kato, Teruki",1000400883,Left,WES_HIL9,Undefined,1,Top,1,0,1,Fastball,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.60698,-2.667245,2.401558,2357.898652,148.004805,11:00,6.22197,-0.08693,5.37825,-19.34222,16.99847,-9.8913,2.10557,1.34158,81.1432,-6.276732,0.644429,0.433878,,,,,,,,,,,,5.60414,9.61001,-0.12113,50,5.96931,-4.93996,-128.40028,-6.62829,9.37365,26.10979,-16.10002,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,88deaf40-0516-11f0-ae8d-2506e70ec9ec,86.87332,,,7.46378,,,,,,,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:04:38.47,2025-03-19T16:04:38.4700000-07:00,2025-03-19T23:04:38.4700000Z,,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,91cc2591-f48c-4915-b570-9b6c04d1d967,55.12241,-129.43772,13.0549,6.21997,-5.98858,-8.05001,0.08255,-5.31241,4.68683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-03-19,16:04:52.51,2,3,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Kato, Teruki",1000400883,Left,WES_HIL9,Undefined,1,Top,1,0,2,Fastball,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,88.29826,-2.162082,1.213935,2338.610643,142.408908,10:45,6.29415,-0.08312,5.31413,-20.49481,16.40367,-11.65717,2.55546,0.08505,80.27087,-5.992827,-0.856517,0.437196,83.05699,-19.580937,28.321307,,,,,8.39175,8.39175,22.663937,0.061558,6.22929,9.24241,-0.01808,50,6.08361,-2.19289,-127.98374,-5.52314,10.25989,28.13698,-16.95144,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,913abad0-0516-11f0-ae8d-2506e70ec9ec,86.21415,2.51941,,8.02739,,,,1.50877,2.51941,-0.12663,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:04:52.51,2025-03-19T16:04:52.5100000-07:00,2025-03-19T23:04:52.5100000Z,GroundBall,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,c6b5826e-fd3d-42b5-9ce4-1a35f30d43d5,55.18709,-129.11908,14.06849,6.29267,-4.83914,-8.47572,0.07876,-2.60688,5.12994,180,1.50627,101.28667,,,,,,,,2.52042,-40.92759,,,,,,,,-0.12798,54.58585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
7,2025-03-19,16:05:29.46,3,1,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Ramos, Isreal ""Izzy""",1000400863,Right,WES_HIL9,Undefined,1,Top,2,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,89.02739,-4.879678,-0.751151,2394.081476,135.652462,10:30,6.22433,-0.09229,5.27213,-20.22324,16.16454,-14.62812,-0.05619,-2.01694,81.66243,-8.596411,-3.347696,0.434159,,,,,,,,,,,,7.15528,9.85815,0.17231,50,5.76267,2.33895,-128.75552,-11.69205,11.98352,27.3147,-15.66378,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,a73da5e0-0516-11f0-ae8d-2506e70ec9ec,86.81707,,,7.36497,,,,,,,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:05:29.46,2025-03-19T16:05:29.4630000-07:00,2025-03-19T23:05:29.4630000Z,,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,d51ab9be-c820-4ae7-b9e9-d0cf5e6db22d,55.23026,-129.86035,13.65735,6.22278,-11.05848,-7.83189,0.0875,1.85424,5.99176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-03-19,16:05:48.15,3,2,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Ramos, Isreal ""Izzy""",1000400863,Right,WES_HIL9,Undefined,1,Top,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.29644,-0.924016,-1.559983,2415.739954,307.592796,4:15,6.30088,0.11291,4.63393,-54.60495,-2.62016,5.63945,0.8718,-0.90025,69.24356,-10.685677,-0.567823,0.518931,,,,,,,,,,,,-3.23347,-0.53858,0.0416,50,6.1558,2.74213,-109.11321,-3.73043,-3.87295,20.36028,-32.81917,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,b2709f30-0516-11f0-ae8d-2506e70ec9ec,72.6348,,,6.05288,,,,,,,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:05:48.15,2025-03-19T16:05:48.1540000-07:00,2025-03-19T23:05:48.1540000Z,,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,e38ac5b9-36af-4e7f-9d84-70e4d8414489,55.86898,-110.2029,10.18014,6.30845,-1.97392,-16.40958,-0.11071,2.94941,-1.93648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-03-19,16:06:07.09,3,3,"Thrift, Jake",1000322772,Left,SAN_BAR1,"Ramos, Isreal ""Izzy""",1000400863,Right,WES_HIL9,Undefined,1,Top,2,2,0,Fastball,Cutter,InPlay,Undefined,Popup,Out,1,0,,87.25812,-1.688856,-0.396661,2387.669778,177.753146,12:00,6.36149,-0.09661,5.03854,-19.11757,18.95871,-0.69366,3.17454,-0.52865,79.40058,-5.265903,-0.519212,0.444118,84.65158,27.497226,0.862634,3137.485839,109.61734,50.95702,9.16552,284.14927,280.21332,11.122676,4.36736,0.23055,10.28914,0.13508,50,6.18566,0.90708,-126.49298,-4.37537,0.37179,26.9383,-15.58206,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,bda93dd0-0516-11f0-ae8d-2506e70ec9ec,84.87028,60.3413,,7.85754,,,,0.6416,3.11935,0.53905,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:06:07.09,2025-03-19T16:06:07.0910000-07:00,2025-03-19T23:06:07.0910000Z,LineDrive,v3,,,,"Kakuk, Ryan",1000261681,Right,SAN_BAR1,ead35483-3945-4b1c-bd63-8723888d4da4,55.46244,-127.65098,13.46915,6.35935,-3.70554,-7.79103,0.09643,0.8911,0.1859,209.302772,0.64093,110.13578,-21.34533,4.88301,-1.17418,0.30117,-0.06651,0.00924,-0.00054,3.12093,57.28321,-15.14745,0.09241,0.41589,-0.23115,0.06707,-0.00969,0.00054,0.53909,1.65759,6.30266,-1.97977,0.51198,-0.10707,0.01706,-0.00179,9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2025-03-19,16:08:46.78,1,1,"Amaya, Rudy",1000400881,Right,WES_HIL9,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.30701,-1.260398,-3.80896,2022.562094,193.045602,12:30,5.89809,2.55274,5.79194,-24.61867,17.86808,3.75701,2.67122,-0.68281,73.71485,-5.927682,-3.138367,0.469135,53.8021,49.877152,67.850119,4574.031206,26.34511,36.40594,106.79852,140.77546,58.55303,78.200211,3.476321,-3.23858,10.01288,-2.24094,50,5.77972,7.7716,-118.98729,-3.32879,-4.53475,27.78997,-18.15367,SAN_BAR1,WES_HIL9,PershingPark,JUCO,NJCAA,20250319-PershingPark-5,1cd9d530-0517-11f0-ae8d-2506e70ec9ec,80.3445,50.4377,,8.59215,,,,2.05924,2.73766,0.64753,f43f95f7-77d4-4b17-b7ba-32393c0a5e0f,2025-03-19,23:08:46.78,2025-03-19T16:08:46.7830000-07:00,2025-03-19T23:08:46.7830000Z,Popup,v3,,,,"Alfaro, Angel",1000400850,Right,WES_HIL9,54596d40-8602-4b51-b6f3-053b42629111,54.70608,-120.08139,13.89499,5.8967,-2.61408,-9.07684,-2.55043,7.95013,-2.26738,,2.05585,19.28421,-7.17488,3.26874,-2.18217,1.22681,-0.421,0.07476,-0.00519,2.73641,60.38231,-21.55014,2.51832,-1.25739,0.68421,-0.25175,0.05069,-0.00415,0.64678,47.12735,-3.56987,1.07367,-0.85579,0.60027,-0.24432,0.05085,-0.00418,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
