PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-30,13:36:06.89,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,63.59122,1.573788,-0.928421,1227.090569,198.131298,12:30,3.48284,0.36619,15.61844,-30.91325,14.63005,4.39248,2.10135,0.02771,58.95069,-5.459372,0.036652,0.485717,,,,,,,,,,,,-3.58445,11.2178,-0.44955,50,3.31074,1.64093,-93.82073,3.76234,-3.1861,14.55989,-22.2029,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,be93e940-2602-11f0-a399-e5886cf28075,77.60158,,,4.64053,,,,,,,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:36:06.89,2025-04-30T13:36:06.8990000-07:00,2025-04-30T20:36:06.8990000Z,,v3,,,,,,Undefined,SAN_BAR1,da2288e7-438c-41f2-8d43-3e8e31eb548b,44.88362,-93.02335,7.27994,3.48349,2.54637,-11.10145,-0.36446,1.46644,-1.59305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-04-30,13:36:13.03,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,63.21997,1.058986,-0.480629,1232.738793,204.811912,12:45,3.51999,0.3633,15.5166,-31.61777,14.45253,6.13937,1.69071,0.50936,58.94178,-6.092604,0.865803,0.48852,83.34606,1.858008,-48.494312,3608.696851,,,,94.15859,94.15859,-50.824289,0.656648,-4.84422,11.17497,-0.40784,50,3.39626,0.96715,-93.32077,2.90443,-4.2761,13.91375,-22.30965,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,c22d63b0-2602-11f0-a399-e5886cf28075,77.15645,4.40581,,4.27819,,,,,,,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:36:13.03,2025-04-30T13:36:13.0390000-07:00,2025-04-30T20:36:13.0390000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,2c3030df-37d6-4255-aae9-6d6056af4aa3,44.98867,-92.57059,6.95688,3.52043,1.70157,-11.15482,-0.36191,0.73659,-2.13805,,14.60015,80.32604,-18.31175,,,,,,,4.1773,3.71775,-15.37642,,,,,,,-12.85473,-91.90925,0.45329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-04-30,13:36:18.21,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,62.69783,1.635693,-0.847426,1346.479064,216.214742,1:15,3.50658,0.38482,15.5958,-33.98569,12.85938,8.51036,1.91669,0.45063,58.24927,-6.065183,1.022169,0.49261,96.56321,27.787549,-32.527699,2133.382391,92.82597,50.98055,-59.01881,373.07311,334.42968,-36.363645,4.636526,-6.80343,9.81493,-0.46375,50,3.32773,1.62672,-92.56804,3.90823,-5.88313,14.25756,-23.68682,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,c53880d0-2602-11f0-a399-e5886cf28075,76.51577,71.76361,,4.44856,,,,4.13601,2.18312,-0.32254,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:36:18.21,2025-04-30T13:36:18.2180000-07:00,2025-04-30T20:36:18.2180000Z,FlyBall,v3,,,,,,Undefined,SAN_BAR1,cf461bbb-98b5-426c-bf15-54f2dfe94920,44.90966,-91.78067,7.12878,3.50744,2.60012,-11.84341,-0.38289,1.30183,-2.94157,166.126666,4.13539,105.65549,-19.01203,4.48642,-1.09313,0.2769,-0.05804,0.00744,-0.0004,2.18495,65.98187,-17.34808,0.78473,0.17847,-0.15386,0.04549,-0.00628,0.00033,-0.32233,-67.37664,9.5359,-2.41391,0.58659,-0.13603,0.02546,-0.00302,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2025-04-30,13:36:23.66,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,62.73993,1.892737,-0.748716,1198.41033,203.400596,12:45,3.46464,0.39706,15.57797,-34.26348,12.33839,4.84055,2.04749,0.23177,58.53947,-5.851277,0.314096,0.49133,95.69565,9.458727,-35.9222,2312.926548,,,,122.5358,122.5358,-37.85936,0.97906,-3.9241,9.35918,-0.4654,50,3.26353,1.35666,-92.56985,4.33392,-3.4159,13.40486,-24.02697,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,c876bbe0-2602-11f0-a399-e5886cf28075,76.71514,6.84575,,4.20046,,,,4.24857,2.14636,-0.01366,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:36:23.66,2025-04-30T13:36:23.6650000-07:00,2025-04-30T20:36:23.6650000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,a3c98b6e-7443-498f-9927-e13ffc00f414,44.92741,-91.83236,6.70243,3.4656,3.01203,-12.01348,-0.39593,1.16873,-1.70795,,4.24857,112.1149,-19.54667,1.68795,-0.06883,-0.09308,0.04004,-0.00963,0.00134,2.14636,23.06527,-30.52783,5.98491,-1.47671,0.37043,-0.08076,0.01596,-0.002,-0.01366,-81.22387,6.86181,-3.08743,0.91016,-0.25132,0.05965,-0.01225,0.00154,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2025-04-30,13:36:44.53,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,62.39188,1.643642,-0.694391,1471.540177,183.802965,12:15,3.51147,0.35583,15.50999,-29.73356,18.18261,1.11665,2.28438,-0.07935,57.38687,-5.155225,-0.449685,0.49821,,,,,,,,,,,,-1.0724,13.82068,-0.41674,50,3.33687,1.14742,-92.12574,3.7512,-0.90914,15.41908,-20.45753,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,d4f65970-2602-11f0-a399-e5886cf28075,75.6557,,,5.00501,,,,,,,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:36:44.53,2025-04-30T13:36:44.5320000-07:00,2025-04-30T20:36:44.5320000Z,,v3,,,,,,Undefined,SAN_BAR1,4f80d076-3208-469e-8dec-c118facb3eb1,44.99349,-91.28396,7.70954,3.51117,2.63434,-10.22877,-0.35545,1.09779,-0.45457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-04-30,13:36:50.73,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,62.65472,1.610349,-0.599522,1353.287099,190.269473,12:15,3.4804,0.38641,15.53825,-29.62336,17.69308,2.96512,2.23633,0.17775,57.78627,-5.155887,0.05072,0.495082,97.98867,7.994616,30.120355,2368.256726,,,,132.27727,107.15061,33.397065,1.053534,-2.44878,13.4815,-0.43991,50,3.30779,1.05158,-92.50421,3.71662,-2.10043,15.098,-20.61028,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,d8b07b40-2602-11f0-a399-e5886cf28075,76.13366,6.91837,,4.86844,,,,3.81935,2.51145,-0.18158,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:36:50.73,2025-04-30T13:36:50.7340000-07:00,2025-04-30T20:36:50.7340000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,f51c0938-c8ef-4733-a1c0-453c2d098e8c,44.96543,-91.67881,7.549,3.48018,2.58987,-10.30514,-0.38556,0.93676,-1.05021,286.556439,3.81936,123.10147,-25.10034,4.94269,-0.45733,-1.2074,1.42323,-0.693,0.12313,2.51145,19.98782,-23.91435,3.14643,-0.60901,-0.12244,0.2652,-0.13517,0.02364,-0.1816,71.4209,-2.00844,0.31597,-1.42365,2.81116,-2.86439,1.40829,-0.26308,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
7,2025-04-30,13:36:56.08,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,62.5426,1.962978,-0.589648,1253.785793,204.954426,12:45,3.49551,0.38515,15.51831,-32.40447,14.97375,6.37335,2.28869,0.46781,57.89281,-5.396378,0.80751,0.495405,,,,,,,,,,,,-5.08524,11.29225,-0.43944,50,3.29174,1.13945,-92.332,4.35728,-4.36081,14.59887,-22.49047,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,dbd31800-2602-11f0-a399-e5886cf28075,76.08402,,,4.64979,,,,,,,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:36:56.08,2025-04-30T13:36:56.0820000-07:00,2025-04-30T20:36:56.0820000Z,,v3,,,,,,Undefined,SAN_BAR1,e438e4c8-0299-458b-9ab8-436dfdc4f926,44.98708,-91.53597,7.29943,3.4959,3.13094,-11.24523,-0.38379,0.90166,-2.18041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-04-30,13:37:01.57,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,62.25801,1.682967,-0.560458,1288.060507,207.11462,1:00,3.50191,0.31585,15.5157,-33.02018,15.13595,7.013,2.03068,0.47398,57.26662,-5.835857,0.975446,0.499456,73.41876,4.646501,18.423014,1349.127885,,,,64.75229,64.75229,17.280137,0.596012,-5.53189,11.48461,-0.36669,50,3.32271,1.09191,-91.95202,3.8984,-4.66458,15.5599,-22.49002,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,df191b40-2602-11f0-a399-e5886cf28075,75.46699,3.2525,,4.99139,,,,4.51763,2.39501,-0.40199,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:37:01.57,2025-04-30T13:37:01.5700000-07:00,2025-04-30T20:37:01.5700000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,67c96405-0310-48d2-9aa4-ba74c48cc4c7,44.98823,-91.1,7.77995,3.50246,2.66689,-11.24501,-0.31389,0.83649,-2.33229,343.090697,4.52211,101.72446,-9.36187,,,,,,,2.4129,8.32066,-20.80096,,,,,,,-0.40324,33.94653,-1.67167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
9,2025-04-30,13:37:07.00,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,61.95746,1.726693,-0.453111,1410.190126,180.515087,12:00,3.4849,0.36438,15.57876,-32.26486,16.06044,0.13213,2.10797,0.03126,57.15781,-5.628596,-0.424101,0.500332,,,,,,,,,,,,-0.24118,12.23005,-0.40451,50,3.29906,0.72719,-91.48147,3.95151,-0.20219,14.85339,-21.9216,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,e25ea950-2602-11f0-a399-e5886cf28075,75.33479,,,4.79965,,,,,,,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:37:07.00,2025-04-30T13:37:07.0070000-07:00,2025-04-30T20:37:07.0070000Z,,v3,,,,,,Undefined,SAN_BAR1,d6bba9ff-e436-4374-b2a1-6db749f557e2,44.92486,-90.65369,7.4267,3.48523,2.72984,-10.9608,-0.36429,0.71593,-0.1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-04-30,13:37:20.18,,,,,Undefined,SAN_BAR1,"Knudson, Ranger",1000371845,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,53.25072,5.118196,-1.312472,3239.884471,33.741403,7:00,4.45252,1.83275,15.92136,-83.27004,-16.92938,-12.85402,1.38117,-0.22753,48.85662,-13.605315,-4.158188,0.586221,87.35335,26.294608,-12.678822,1799.124329,107.3549,47.11396,-23.97694,332.58547,322.16327,-13.694249,4.395039,9.32335,-14.24268,-1.95499,50,3.91052,1.50772,-78.77358,9.44994,5.59772,14.14416,-40.72533,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-3,ea464830-2602-11f0-a399-e5886cf28075,64.29733,60.89068,,4.3941,,,,3.35925,1.83646,0.08852,9c271eb8-9b30-4afb-87e3-3ac360243be3,2025-04-30,20:37:20.18,2025-04-30T13:37:20.1810000-07:00,2025-04-30T20:37:20.1810000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,b1cb494a-772a-43d4-8014-4ca1455659e0,44.58962,-77.79606,7.07208,4.46636,6.63535,-20.36266,-1.83742,1.89459,2.79886,176.589733,3.35942,112.05845,-19.03679,4.43704,-0.95459,0.22137,-0.04823,0.00683,-0.00041,1.83678,56.74398,-14.08599,-0.02359,0.33826,-0.19966,0.06135,-0.00927,0.00054,0.08846,-25.2091,3.58835,-0.85432,0.1831,-0.04103,0.00863,-0.0012,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
