PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-30,13:21:17.66,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,60.50991,3.166522,-0.08018,1399.658426,197.144593,12:30,3.41919,0.26179,15.5807,-37.2636,13.12816,3.65225,2.72111,0.50525,56.1376,-5.276284,0.721348,0.510918,87.45586,10.953415,-27.080956,1447.184593,96.51578,7.23975,-52.77028,146.59919,146.59919,-29.720807,1.279152,-2.8261,9.6106,-0.27029,50,3.10219,0.22922,-89.21529,6.267,-2.27368,13.04978,-24.44208,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,ac7cf050-2600-11f0-a399-e5886cf28075,73.77394,9.7251,,4.37231,,,,4.40572,3.07588,-0.51987,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:21:17.66,2025-04-30T13:21:17.6620000-07:00,2025-04-30T20:21:17.6620000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,2db45ef1-f93e-4ad9-b56e-87deea992585,44.92397,-88.46968,6.52489,3.42036,4.8705,-12.22104,-0.26091,0.09931,-1.13684,59.198213,4.40572,112.12474,-14.43512,1.85955,-0.22878,-0.26301,0.32837,-0.17151,0.03445,3.07588,24.37213,-23.64124,2.6095,-0.34607,-0.29327,0.41885,-0.2259,0.0462,-0.51987,-57.33047,-0.02368,0.69917,0.03082,-0.39974,0.47745,-0.25568,0.05262,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,2025-04-30,13:21:23.01,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,61.11508,3.141777,-0.704588,1310.400638,182.725278,12:00,3.47332,0.3604,15.76183,-33.58577,15.95729,0.69142,3.05311,-0.11487,56.02403,-4.566616,-0.552274,0.506597,,,,,,,,,,,,-0.76004,11.77422,-0.42521,50,3.14795,1.1289,-90.18948,6.22496,-0.61619,15.03808,-22.62825,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,afafb9b0-2600-11f0-a399-e5886cf28075,74.40318,,,5.09105,,,,,,,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:21:23.01,2025-04-30T13:21:23.0110000-07:00,2025-04-30T20:21:23.0110000Z,,v3,,,,,,Undefined,SAN_BAR1,2851d909-5e62-448b-a260-bb39c9fee69c,44.74124,-89.30834,7.51904,3.47385,4.89908,-11.31413,-0.36012,1.09279,-0.3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-04-30,13:21:28.63,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,60.89377,2.776703,-1.127926,1371.267785,210.184232,1:00,3.52892,0.44855,15.64306,-33.55624,16.55391,8.78686,2.84033,0.32532,55.9053,-4.90192,0.80298,0.509488,86.096,27.602901,-11.208962,2185.085644,108.32604,50.21499,-19.11707,315.17235,311.43811,-7.26763,4.39823,-7.10528,12.29973,-0.5524,50,3.2445,2.01514,-89.87071,5.59621,-5.72567,14.81094,-22.26254,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,b30637b0-2600-11f0-a399-e5886cf28075,73.98096,62.71399,,4.98847,,,,4.10435,3.05836,-0.29046,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:21:28.63,2025-04-30T13:21:28.6330000-07:00,2025-04-30T20:21:28.6330000Z,FlyBall,v3,,,,,,Undefined,SAN_BAR1,d847d813-32eb-483f-9b8b-ea7c4bcd46b0,44.86069,-89.01971,7.40547,3.5293,4.31705,-11.13127,-0.44607,1.68616,-2.86283,187.820526,4.10479,109.75809,-19.29223,4.5554,-0.97937,0.21685,-0.0451,0.00633,-0.00038,3.05875,58.49525,-15.12522,0.18894,0.31087,-0.19917,0.06265,-0.00958,0.00056,-0.29017,-21.76032,5.40814,-1.03242,0.22007,-0.06252,0.01617,-0.00247,0.00015,,,,,,,,,,,,,,,,,,,,,,,Medium,High,Medium,High,High,,,
4,2025-04-30,13:21:45.79,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,60.68069,2.167186,-0.630632,1293.886787,200.423321,12:45,3.49491,0.38801,15.65024,-36.54041,13.19776,4.45004,2.09397,0.28067,56.56522,-6.107901,0.348071,0.507594,,,,,,,,,,,,-3.61914,9.98264,-0.44682,50,3.26315,1.12072,-89.54391,4.72724,-2.9414,12.80774,-24.06082,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,bd45a940-2600-11f0-a399-e5886cf28075,74.2571,,,4.11547,,,,,,,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:21:45.79,2025-04-30T13:21:45.7930000-07:00,2025-04-30T20:21:45.7930000Z,,v3,,,,,,Undefined,SAN_BAR1,e594f939-4b40-4703-8a7e-4b34ab3840c3,44.85529,-88.805,6.40387,3.49584,3.33911,-12.03041,-0.38706,0.95102,-1.4707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-04-30,13:21:51.93,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,61.70826,1.70854,-0.463434,1481.538557,190.74023,12:15,3.54855,0.391,15.60951,-31.69683,16.65607,2.91831,2.20424,0.28247,57.2577,-5.507486,0.177708,0.500475,69.89113,28.772853,35.625599,4839.95392,84.82664,35.61523,70.03139,200.17553,165.75492,44.85322,2.991618,-2.36772,12.73796,-0.43324,50,3.36289,0.82072,-91.07333,3.90593,-1.98255,13.75666,-21.50824,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,c0f2d2c0-2600-11f0-a399-e5886cf28075,75.31329,35.61552,,4.45057,,,,3.55288,2.20577,-0.32625,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:21:51.93,2025-04-30T13:21:51.9360000-07:00,2025-04-30T20:21:51.9360000Z,FlyBall,v3,,,,,,Undefined,SAN_BAR1,660ed3ca-fcdd-42ee-b9d8-9aef3a5a359a,44.89433,-90.29883,6.87833,3.54871,2.695,-10.75412,-0.39018,0.7091,-0.99127,236.773787,3.5527,73.04206,-14.07391,3.00391,-0.81028,0.25469,-0.06907,0.01042,-0.00056,2.20583,49.33802,-20.10116,1.6891,-0.27634,0.03087,-0.00309,0.00184,-0.00033,-0.32621,52.3344,-1.7163,-0.17653,0.21,-0.12304,0.04429,-0.00879,0.00075,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
6,2025-04-30,13:22:40.97,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,62.88313,1.656347,-0.311495,1243.200602,177.474939,12:00,3.5199,0.33259,15.59553,-32.25899,14.73182,-0.58945,2.08948,0.04699,57.871,-5.70092,-0.440963,0.493376,,,,,,,,,,,,0.34508,11.25079,-0.36023,50,3.34082,0.48956,-92.81295,3.88394,0.29734,15.47476,-22.48007,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,de355ce0-2600-11f0-a399-e5886cf28075,76.39701,,,5.01214,,,,,,,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:22:40.97,2025-04-30T13:22:40.9730000-07:00,2025-04-30T20:22:40.9730000Z,,v3,,,,,,Undefined,SAN_BAR1,02205373-da9e-4cb1-bce2-2797c3f8245a,44.90505,-91.95955,7.73738,3.52083,2.64421,-11.24003,-0.33278,0.50596,0.14867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-04-30,13:22:47.33,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,60.48644,1.84285,-0.724205,1378.323199,199.011739,12:45,3.49489,0.44295,15.55328,-35.84159,14.34702,4.51709,1.90909,0.26902,56.49709,-6.254663,0.267109,0.509887,93.93465,19.924372,-11.869102,1359.81149,107.73973,35.24503,-22.1828,345.16845,341.53892,-12.502962,3.860024,-3.68295,10.92323,-0.50894,50,3.29707,1.26279,-89.24766,4.15857,-2.9796,12.47555,-23.33686,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,e1e2d480-2600-11f0-a399-e5886cf28075,73.92311,46.12182,,3.98935,,,,4.1324,2.31357,-0.28625,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:22:47.33,2025-04-30T13:22:47.3350000-07:00,2025-04-30T20:22:47.3350000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,daaaf531-43a1-41c8-ab78-87f9a1ed80a9,44.95238,-88.53926,6.23778,3.49558,2.83344,-11.66843,-0.44203,1.0936,-1.4898,180.20682,4.13208,126.76175,-20.78461,4.8315,-1.00217,0.21156,-0.04289,0.00596,-0.00036,2.3139,46.94564,-12.28165,-0.42746,0.23277,-0.07458,0.01864,-0.00234,9E-05,-0.28632,-26.63646,4.37644,-1.21138,0.23938,-0.03308,0.00329,-0.00029,2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-04-30,13:22:52.23,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,62.0418,1.252987,0.018055,1281.123501,170.053361,11:45,3.55221,0.3065,15.62014,-30.86624,17.06359,-2.76256,1.93088,0.08998,57.44286,-5.786192,-0.589125,0.498281,,,,,,,,,,,,2.12244,13.17839,-0.30396,50,3.40745,-0.10856,-91.61247,3.17139,1.79133,14.40574,-21.05148,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,e4e0d240-2600-11f0-a399-e5886cf28075,75.64495,,,4.59894,,,,,,,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:22:52.23,2025-04-30T13:22:52.2310000-07:00,2025-04-30T20:22:52.2310000Z,,v3,,,,,,Undefined,SAN_BAR1,a068012d-00fa-4bc4-805e-ae69c4ab589b,44.88361,-90.80438,7.20287,3.55223,1.99049,-10.52574,-0.30723,-0.00807,0.89567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-04-30,13:23:03.43,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,61.20439,1.719562,-0.558386,1405.037451,199.336694,12:45,3.4884,0.37448,15.67952,-33.8899,15.04001,4.83173,1.96762,0.35402,56.90891,-5.983864,0.505004,0.503453,82.73143,-8.262507,-57.539899,,,,,17.52951,16.49578,-44.366332,0.121114,-3.90418,11.53194,-0.42726,50,3.29733,1.02854,-90.3633,3.98289,-3.22016,13.47135,-22.66249,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,eb778720-2600-11f0-a399-e5886cf28075,74.86791,2.34754,,4.29548,,,,4.8498,2.34754,-0.20084,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:23:03.43,2025-04-30T13:23:03.4300000-07:00,2025-04-30T20:23:03.4300000Z,GroundBall,v3,,,,,,Undefined,SAN_BAR1,fd5d26a6-3516-489a-9188-9b2e4620e693,44.82575,-89.5886,6.73568,3.4889,2.67964,-11.33125,-0.37344,0.84336,-1.61008,330.955185,4.8499,64.43735,-8.36284,,,,,,,2.34768,-17.45237,-15.95911,,,,,,,-0.20103,-101.29905,14.48674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2025-04-30,13:23:20.69,,,,,Undefined,SAN_BAR1,"Matuszak, Will",1000371782,Right,SAN_BAR1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,62.01342,1.513428,-0.433147,1327.513715,187.880203,12:15,3.54723,0.34156,15.6398,-32.8938,15.04316,1.90079,1.95417,0.17145,57.42808,-5.973181,-0.015191,0.498318,88.07822,18.527635,-40.717462,2069.87669,83.48488,15.08204,-71.62574,167.5037,121.81663,-42.238515,1.604346,-1.60252,11.54757,-0.38124,50,3.3775,0.75032,-91.59701,3.65372,-1.35075,14.52349,-22.44071,SAN_BAR1,,PershingPark,,,20250430-PershingPark-BP-2,f5c63af0-2600-11f0-a399-e5886cf28075,75.63931,16.43922,,4.58534,,,,,,,17ca3d42-1333-4858-9ae9-b5fa47f976c4,2025-04-30,20:23:20.69,2025-04-30T13:23:20.6950000-07:00,2025-04-30T20:23:20.6950000Z,LineDrive,v3,,,,,,Undefined,SAN_BAR1,8bf81b40-771d-4a45-bcfe-ec49c3d038f3,44.8654,-90.77922,7.26174,3.54766,2.39014,-11.22035,-0.34113,0.67427,-0.67537,,5.33803,92.83632,-16.65483,4.24159,-1.05099,0.27076,-0.06445,0.01157,-0.00109,2.10464,41.04885,-32.77529,5.60807,-1.43888,0.36742,-0.08796,0.01586,-0.00148,0.02749,-79.90108,8.65729,-2.27313,0.56992,-0.14643,0.03468,-0.00622,0.00058,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
